solve_step,horizon_stage,phi,d_mf_mask,phi_gt_d_mf_mask,mf_valid,mf_active,row_g_residual,row_g_feasible,row_m_residual_before_slack,row_m_lower_slack,row_m_residual_after_slack,row_m_feasible_before_slack,row_m_feasible_after_slack
0,1,0.10499998927116394,0.001,True,True,True,0.10399999057414033,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,2,0.10499998927116394,0.001,True,True,True,0.10399999191680767,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,3,0.10499998927116394,0.001,True,True,True,0.10399999328818615,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,4,0.10499998927116394,0.001,True,True,True,0.10399999468199475,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,5,0.10499998927116394,0.001,True,True,True,0.10399999609488916,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,6,0.10499998927116394,0.001,True,True,True,0.10399999752542144,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,7,0.10499998927116394,0.001,True,True,True,0.10399999897342332,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,8,0.10499998927116394,0.001,True,True,True,0.10400000043963295,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,9,0.10499998927116394,0.001,True,True,True,0.10400000192545356,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,10,0.10499998927116394,0.001,True,True,True,0.10400000343277424,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,11,0.10499998927116394,0.001,True,True,True,0.10400000496380446,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,12,0.10499998927116394,0.001,True,True,True,0.10400000652088665,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,13,0.10499998927116394,0.001,True,True,True,0.10400000810625548,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,14,0.10499998927116394,0.001,True,True,True,0.10400000972171208,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,15,0.10499998927116394,0.001,True,True,True,0.10400001136817472,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,16,0.10499998927116394,0.001,True,True,True,0.10400001304524983,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,17,0.10499998927116394,0.001,True,True,True,0.10400001475078499,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,18,0.10499998927116394,0.001,True,True,True,0.10400001647949064,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,19,0.10499998927116394,0.001,True,True,True,0.1040000182208437,True,0.20000000298023224,9.979899384825747e-12,0.20000000299021214,True,True
0,20,0.10499998927116394,0.001,True,True,True,0.10400001995629138,True,0.20000000298023224,8.486709863348382e-13,0.20000000298108092,True,True
1,1,0.10499998927116394,0.001,True,True,True,0.09519199901740316,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,2,0.10499998927116394,0.001,True,True,True,0.08621166054228965,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,3,0.10499998927116394,0.001,True,True,True,0.07712569966482119,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,4,0.10499998927116394,0.001,True,True,True,0.06801135052357293,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,5,0.10499998927116394,0.001,True,True,True,0.05894946502136067,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,6,0.10499998927116394,0.001,True,True,True,0.12502430655222768,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,7,0.10499998927116394,0.001,True,True,True,0.12315830448443754,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,8,0.10499998927116394,0.001,True,True,True,0.12002392646818247,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,9,0.10499998927116394,0.001,True,True,True,0.11571889670489582,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,10,0.1011822372674942,0.001,True,True,True,0.09035461908957321,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,11,0.09045673906803131,0.001,True,True,True,0.08306490461931632,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,12,0.07954142987728119,0.001,True,True,True,0.07626597507354199,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,13,0.06842048466205597,0.001,True,True,True,0.0699440483836532,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,14,0.05708129703998566,0.001,True,True,True,0.06408305642516698,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,15,0.04551731050014496,0.001,True,True,True,0.05866724785874844,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,16,0.033731356263160706,0.001,True,True,True,0.05368643389281086,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,17,0.021738573908805847,0.001,True,True,True,0.04914365095395362,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,18,0.00957624614238739,0.001,True,True,True,0.04506754861255452,True,0.20000000298023224,1.5991348356115513e-12,0.20000000298183138,True,True
1,19,-0.0026815086603164673,0.001,False,True,False,4.535738451494353e-11,True,,,,,
1,20,-0.014903917908668518,0.001,False,True,False,1.42751366283278e-11,True,,,,,
2,1,0.09648467600345612,0.001,True,True,True,0.08990093169012106,True,0.20000000298023224,1.6505418732108057e-15,0.20000000298023388,True,True
2,2,0.08832112699747086,0.001,True,True,True,0.08419469946859834,True,0.20000000298023224,1.6505418732108057e-15,0.20000000298023388,True,True
2,3,0.0804579108953476,0.001,True,True,True,0.07831409386283164,True,0.20000000298023224,1.6505418732108057e-15,0.20000000298023388,True,True
2,4,0.07283475995063782,0.001,True,True,True,0.07222611936282114,True,0.20000000298023224,1.6505418732108057e-15,0.20000000298023388,True,True
2,5,0.06539113819599152,0.001,True,True,True,0.06595025715493402,True,0.20000000298023224,1.6505418732108057e-15,0.20000000298023388,True,True
2,6,0.05807418376207352,0.001,True,True,True,0.059529603143106735,True,0.20000000298023224,1.6505418732108057e-15,0.20000000298023388,True,True
2,7,0.05084569379687309,0.001,True,True,True,0.0530133245508361,True,0.20000000298016016,1.6505418732106038e-15,0.2000000029801618,True,True
2,8,0.04368668794631958,0.001,True,True,True,0.0464453620166454,True,0.1999999976781681,1.650541806170604e-15,0.19999999767816973,True,True
2,9,0.03660133481025696,0.001,True,True,True,0.03985831686818736,True,0.19999573533931,1.6503629017526018e-15,0.19999573533931164,True,True
2,10,0.0296197347342968,0.001,True,True,True,0.033271089264755416,True,0.19927981264315092,1.6465075210200623e-15,0.19927981264315256,True,True
2,11,0.02280096523463726,0.001,True,True,True,0.02668956360277558,True,0.16404489533559863,1.6909201066936286e-15,0.16404489533560032,True,True
2,12,0.016977502033114433,0.001,True,True,True,0.025408380426229366,True,1.971756091734278e-13,1.660323294775246e-15,1.9883593246820305e-13,True,True
2,13,0.015851542353630066,0.001,True,True,True,0.02593585504392637,True,0.007167776493508526,1.6409567562447613e-15,0.0071677764935101675,True,True
2,14,0.015989556908607483,0.001,True,True,True,0.024277360244916835,True,0.03426171704996461,1.6320887698359953e-15,0.034261717049966244,True,True
2,15,0.016304410994052887,0.001,True,True,True,0.02330083316024789,True,0.03658911808407783,1.6509025949193125e-15,0.03658911808407948,True,True
2,16,0.016575615853071213,0.001,True,True,True,0.022936769685610953,True,0.01308185011370977,1.644157717420383e-15,0.013081850113711414,True,True
2,17,0.016578711569309235,0.001,True,True,True,0.023082367271112958,True,0.0002545999361704965,1.4655505229819623e-15,0.00025459993617196205,True,True
2,18,0.016085997223854065,0.001,True,True,True,0.023599411266287618,True,1.1102230246251565e-14,2.0185091732237423e-15,1.3120739419475308e-14,True,True
2,19,0.014870226383209229,0.001,True,True,True,0.0241957958833601,True,0.023509839341587124,1.6489113265361338e-15,0.023509839341588772,True,True
2,20,0.01376543939113617,0.001,True,True,True,0.024525845184941247,True,0.13259424446099644,1.6860778998744192e-16,0.1325942444609966,True,True
3,1,0.0910383015871048,0.001,True,True,True,0.08465038249430817,True,0.20000000298023224,2.650969498692182e-10,0.20000000324532918,True,True
3,2,0.0852353423833847,0.001,True,True,True,0.0789923289924071,True,0.20000000298023224,2.650969498692182e-10,0.20000000324532918,True,True
3,3,0.0793161690235138,0.001,True,True,True,0.07302942802910314,True,0.20000000298023224,2.650969498692182e-10,0.20000000324532918,True,True
3,4,0.07323376089334488,0.001,True,True,True,0.06684683627855015,True,0.20000000298023224,2.650969498692182e-10,0.20000000324532918,True,True
3,5,0.06698627769947052,0.001,True,True,True,0.060505301298827585,True,0.20000000298023224,2.650969498692182e-10,0.20000000324532918,True,True
3,6,0.06059538573026657,0.001,True,True,True,0.05404730855472478,True,0.20000000296032697,2.650969498494188e-10,0.2000000032254239,True,True
3,7,0.05409346893429756,0.001,True,True,True,0.047501633095814094,True,0.19999997802875447,2.6509671391680874e-10,0.1999999782938512,True,True
3,8,0.04751650243997574,0.001,True,True,True,0.04088668385823385,True,0.1999775646572826,2.648738445752118e-10,0.19997756492215646,True,True
3,9,0.04115865007042885,0.001,True,True,True,0.03566603755802927,True,0.19733024002087843,2.6350044746417036e-10,0.19733024028437887,True,True
3,10,0.035746682435274124,0.001,True,True,True,0.03171744940731305,True,0.1661647984301587,2.702139891423702e-10,0.16616479870037268,True,True
3,11,0.03182283416390419,0.001,True,True,True,0.029073883197490824,True,0.08830277703292522,2.6895121198530264e-10,0.08830277730187643,True,True
3,12,0.029754236340522766,0.001,True,True,True,0.026871478995547426,True,0.01966163293711576,2.707169912425912e-10,0.01966163320783275,True,True
3,13,0.02784281224012375,0.001,True,True,True,0.024315398958113132,True,-2.446745028805708e-10,2.810627416092419e-10,3.63882387286711e-11,True,True
3,14,0.02664932608604431,0.001,True,True,True,0.02111063544710509,True,9.581606970066048e-06,2.6050056847271826e-10,9.581867470634521e-06,True,True
3,15,0.026123329997062683,0.001,True,True,True,0.01806151747089671,True,0.011222117979460933,2.677702804906355e-10,0.011222118247231213,True,True
3,16,0.026196666061878204,0.001,True,True,True,0.015476970246792676,True,3.086992661494037e-09,2.7450310776207395e-10,3.3614957692561107e-09,True,True
3,17,0.026771128177642822,0.001,True,True,True,0.013088138804943916,True,3.984743646157085e-09,2.878610905010933e-10,4.272604736658178e-09,True,True
3,18,0.02609497308731079,0.001,True,True,True,0.04087916461022467,True,1.1663083832047505e-08,2.799975219989325e-10,1.1943081354046437e-08,True,True
3,19,0.015474175103008747,0.001,True,True,True,0.03465658607964145,True,0.030778721514650442,2.6789188146238004e-10,0.030778721782542325,True,True
3,20,0.005900235380977392,0.001,True,True,True,0.02871838924675202,True,4.674639342283626e-09,2.859776481084294e-11,4.7032371070944695e-09,True,True
4,1,0.08573813736438751,0.001,True,True,True,0.07762843082021245,True,0.20000000298023224,5.209754637532661e-11,0.2000000030323298,True,True
4,2,0.08004803210496902,0.001,True,True,True,0.07057264676862346,True,0.20000000298023224,5.209754637532661e-11,0.2000000030323298,True,True
4,3,0.0740661695599556,0.001,True,True,True,0.06369991764328986,True,0.20000000298023224,5.209754637532661e-11,0.2000000030323298,True,True
4,4,0.06787299364805222,0.001,True,True,True,0.05698360845630038,True,0.200000002980232,5.209754637533323e-11,0.20000000303232954,True,True
4,5,0.061526425182819366,0.001,True,True,True,0.05039774975412256,True,0.20000000257813624,5.209754633085076e-11,0.2000000026302338,True,True
4,6,0.055069148540496826,0.001,True,True,True,0.043856728246085275,True,0.19999982386261853,5.2097108976426346e-11,0.19999982391471563,True,True
4,7,0.04884890839457512,0.001,True,True,True,0.037055275869809806,True,0.1998679486480063,5.186118369015616e-11,0.1998679486998675,True,True
4,8,0.04320484399795532,0.001,True,True,True,0.03123836232856389,True,0.19453279302520637,5.200216135015292e-11,0.19453279307720853,True,True
4,9,0.038297221064567566,0.001,True,True,True,0.026980514981059092,True,0.1554839674530482,5.329187345863522e-11,0.15548396750634008,True,True
4,10,0.034316595643758774,0.001,True,True,True,0.02501483626067072,True,0.06855265287849543,5.3286716258264317e-11,0.06855265293178216,True,True
4,11,0.0312492698431015,0.001,True,True,True,0.02490313601214547,True,1.1584920964757828e-05,4.8573475155170956e-11,1.1584969538232983e-05,True,True
4,12,0.028429582715034485,0.001,True,True,True,0.024863590839847266,True,-6.040234978854642e-11,5.967351129116621e-11,-7.288384973802078e-13,True,True
4,13,0.025655336678028107,0.001,True,True,True,0.022791121219241206,True,9.118444907585399e-06,4.9082220835824613e-11,9.118493989806234e-06,True,True
4,14,0.022145092487335205,0.001,True,True,True,0.02147122089192266,True,0.04991240075120551,5.090580978957283e-11,0.04991240080211132,True,True
4,15,0.018486537039279938,0.001,True,True,True,0.02107217832850361,True,0.11808100350877737,5.051212407461575e-11,0.1180810035592895,True,True
4,16,0.014862466603517532,0.001,True,True,True,0.021474979103270703,True,0.17833220899946767,5.001130228107215e-11,0.17833220904947897,True,True
4,17,0.010845847427845001,0.001,True,True,True,0.02309458349833632,True,0.2538524551504153,5.138368389795576e-11,0.253852455201799,True,True
4,18,0.008059971034526825,0.001,True,True,True,0.02620183016795316,True,0.27599762409290385,5.1235058643463436e-11,0.2759976241441389,True,True
4,19,0.006874106824398041,0.001,True,True,True,0.029102353103628853,True,0.18893514037313786,5.1244817220187366e-11,0.18893514042438267,True,True
4,20,0.007313977926969528,0.001,True,True,True,0.031504811884557504,True,0.04341403362935914,5.199355650409868e-12,0.043414033634558494,True,True
5,1,0.07884776592254639,0.001,True,True,True,0.07233788603711977,True,0.20000000298023224,2.9829546814376346e-11,0.2000000030100618,True,True
5,2,0.07192602008581161,0.001,True,True,True,0.06678139594409699,True,0.20000000298023224,2.9829546814376346e-11,0.2000000030100618,True,True
5,3,0.06515464931726456,0.001,True,True,True,0.06115662098263708,True,0.20000000298023224,2.9829546814376346e-11,0.2000000030100618,True,True
5,4,0.05848785489797592,0.001,True,True,True,0.05533644303339191,True,0.20000000298022846,2.9829546814382964e-11,0.20000000301005802,True,True
