timestep,time,x,y,theta,v,omega,controller_computation_time,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.075,0.7450000058000977,-1.620795290247027,0.4999999419990223,-0.49998963452130535,1.664919295000118,0.984737,Solve_Succeeded,,True
1,0.2,0.07267463092972408,0.6985304220402632,-1.5707952898287536,0.46527728894985626,0.5000000041827345,1.9471956009999758,1.183895,Solve_Succeeded,,True
2,0.30000000000000004,0.0726746560169914,0.6743374746681665,-1.5207952889601568,0.2419294737210965,0.5000000086859685,1.937758021999798,1.252793,Solve_Succeeded,,True
3,0.4,0.0735971158235585,0.6559040386855973,-1.4707952880787036,0.184565027623927,0.5000000088145325,1.954120521999812,1.26075,Solve_Succeeded,,True
4,0.5,0.07494654447208932,0.6424549038051748,-1.4207952871901088,0.13516663297917675,0.5000000088859475,1.9803018709999378,1.307256,Solve_Succeeded,,True
5,0.6000000000000001,0.07676441365162824,0.6304268906598042,-1.3707952862975872,0.12164610498455206,0.5000000089252171,1.9930143470000985,1.309475,Solve_Succeeded,,True
6,0.7000000000000001,0.07833604061412694,0.6226738528782576,-1.3207952853872018,0.07910727283337535,0.5000000091038546,2.0925381550000566,1.399829,Solve_Succeeded,,True
7,0.8,0.08009435854764901,0.6157877517386092,-1.2707952844725805,0.07107043749746551,0.5000000091462131,1.9081356110000343,1.221115,Solve_Succeeded,,True
8,0.9,0.08260471107689331,0.6076724944278661,-1.2207952835536082,0.08494661325835969,0.5000000091897222,2.036260670000047,1.320958,Solve_Succeeded,,True
9,1.0,0.08562597763792601,0.5993957247547714,-1.1707952826306487,0.08810957260949265,0.5000000092295964,2.061499622000156,1.310167,Solve_Succeeded,,True
10,1.1,0.08860072886861409,0.592359796932533,-1.120795281705903,0.07638941366722793,0.5000000092474572,2.0367893610000465,1.326587,Solve_Succeeded,,True
11,1.2000000000000002,0.09150109256215519,0.5863556037031005,-1.0707952807833554,0.06668016638489734,0.5000000092254756,2.17257685200002,1.466345,Solve_Succeeded,,True
12,1.3,0.09431882328224403,0.5811977950399791,-1.0207952798680844,0.05877295008445762,0.50000000915271,2.3534425900002134,1.650156,Solve_Succeeded,,True
13,1.4000000000000001,0.09704703848734898,0.5767479734821763,-0.970795278980883,0.052195852423015505,0.5000000088720133,2.1838051299998824,1.478,Solve_Succeeded,,True
14,1.5,0.09971695336019291,0.5728453785082289,-0.9207952781193811,0.04728497960125713,0.5000000086150195,2.4455177390000244,1.722567,Solve_Succeeded,,True
15,1.6,0.1023345977722978,0.5694020431140375,-0.8707952772728977,0.0432534633354543,0.5000000084648336,2.2537722110000686,1.468369,Solve_Succeeded,,True
16,1.7000000000000002,0.10491411510206236,0.5663395387566975,-0.8207952763377623,0.0400410321960891,0.5000000093513547,1.936886321999964,1.216945,Solve_Succeeded,,True
17,1.8,0.1074693828403289,0.563596653326942,-0.7707952755222596,0.037487082701900536,0.5000000081550265,1.9670369499999651,1.261205,Solve_Succeeded,,True
18,1.9000000000000001,0.11001286329260845,0.561126393171274,-0.7207952747242459,0.03545628018815398,0.5000000079801372,1.8689215859999422,1.164628,Solve_Succeeded,,True
19,2.0,0.11255534893425098,0.5588928807566815,-0.6707952738065097,0.03384200192674366,0.5000000091773611,1.8529666349998024,1.140915,Solve_Succeeded,,True
20,2.1,0.11510864356029936,0.556866715257055,-0.6207952730698183,0.032595490607267165,0.500000007366914,1.82419519400014,1.093896,Solve_Succeeded,,True
