timestep,time,x,y,theta,v,omega,controller_computation_time,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.075,0.7720217268802663,-1.5278833282404958,0.22978273119733678,0.42912998554400744,1.7465578899999628,0.903529,Solve_Succeeded,,True
1,0.2,0.076005425487097,0.7486067180727397,-1.5055571039171296,0.23436585029962267,0.22326224323366178,1.8707953890000226,1.095358,Solve_Succeeded,,True
2,0.30000000000000004,0.07756033062294089,0.7248066409393488,-1.507124016273331,0.23850815531902356,-0.015669123562015275,2.0592371879999973,1.28742,Solve_Succeeded,,True
3,0.4,0.07908180660557285,0.7009435313661314,-1.5076705544149347,0.239115638900743,-0.005465381416035817,2.1326354100000344,1.25827,Solve_Succeeded,,True
4,0.5,0.0807577047090488,0.6744302488522165,-1.508296566471762,0.26566196267360126,-0.006260120568273603,2.1005653359999314,1.276011,Solve_Succeeded,,True
5,0.6000000000000001,0.08249086301630913,0.6467357263264137,-1.4456427430746575,0.27748701152490396,0.6265382339710461,2.1532013380000308,1.272354,Solve_Succeeded,,True
6,0.7000000000000001,0.08532738819709944,0.6241898294030076,-1.3456427424300907,0.22723629621653968,1.0000000064456671,2.2314800390000755,1.385782,Solve_Succeeded,,True
7,0.8,0.08864697619563731,0.6096961540700132,-1.2456427415419686,0.14868970681869234,1.000000008881222,2.326339837999967,1.466774,Solve_Succeeded,,True
8,0.9,0.09218684756999153,0.5991957859291365,-1.145642740676102,0.1108099365765141,1.0000000086586662,2.225501834999932,1.382217,Solve_Succeeded,,True
9,1.0,0.09607248487635461,0.5906138289484014,-1.0456427398430932,0.09420624336836052,1.0000000083300886,2.354011538000009,1.420076,Solve_Succeeded,,True
10,1.1,0.10055294999418567,0.5828812260177035,-0.9456427390590599,0.08936873936446607,1.0000000078403324,2.774578846000054,1.760139,Solve_Succeeded,,True
11,1.2000000000000002,0.10661887908527984,0.5744763794367511,-0.8456427383456507,0.10365179293554413,1.000000007134092,2.3463925419999896,1.392828,Solve_Succeeded,,True
12,1.3,0.11431265730510073,0.5657948846216114,-0.7456427377036476,0.11600111013308743,1.0000000064200314,2.2240143400000534,1.327298,Solve_Succeeded,,True
13,1.4000000000000001,0.1236455384818649,0.5571760574767548,-0.6456427371512652,0.12703812514852242,1.0000000055238247,2.1395800379999628,1.237596,Solve_Succeeded,,True
14,1.5,0.13463043623379475,0.5489005662679963,-0.5456427367087449,0.13753244466910042,1.000000004425203,2.0968379610000056,1.188538,Solve_Succeeded,,True
15,1.6,0.14727729437527212,0.5412223298868366,-0.44564273629280216,0.1479521323859906,1.000000004159427,2.234046866999961,1.224815,Solve_Succeeded,,True
