time,footprint_clearance_m
0.0,0.029999999999999992
0.1,0.029961173290190435
0.2,0.025462804891921154
0.30000000000000004,0.028299363676103993
0.4,0.026263010006274012
0.5,0.026719029909731892
0.6000000000000001,0.023268832159207886
0.7000000000000001,0.018414089761824473
0.8,0.014956465556321302
0.9,0.011363591191276183
1.0,0.00834985091041123
1.1,0.00605506821738314
1.2000000000000002,0.0045272769048720855
1.3,0.003800815354979298
1.4000000000000001,0.003934932080733024
1.5,0.004995333292642402
1.6,0.00707980454202927
1.7000000000000002,0.010244605350849242
1.8,0.014491227531076234
1.9000000000000001,0.014542057292787014
2.0,0.01818069197820682
2.1,0.020634740163891108
2.2,0.013962994679066754
2.3000000000000003,0.010031801262485929
2.4000000000000004,0.011255147561813172
2.5,0.015918153481244757
2.6,0.022883354555831292
2.7,0.031047675387504976
2.8000000000000003,0.03265019899913123
2.9000000000000004,0.041084190608731606
3.0,0.05661163156978768
3.1,0.05039869861942903
3.2,0.03205270605581656
3.3000000000000003,0.020256390028692707
3.4000000000000004,0.017250159098286054
3.5,0.013458270135412757
3.6,0.011599806685630756
3.7,0.011367145899393184
3.8000000000000003,0.012252447915292859
3.9000000000000004,0.015260398238262737
4.0,0.02228923921703074
4.1000000000000005,0.019779555072284537
4.2,0.015722668784085254
4.3,0.0124573834373983
4.4,0.010297309641660651
4.5,0.009561527525951307
4.6000000000000005,0.009988711166092314
4.7,0.011440173429102548
4.800000000000001,0.009224977380373645
4.9,0.0015861041424732956
5.0,0.00372426746985854
5.1000000000000005,0.004430590015504995
5.2,0.0038823928979442087
5.300000000000001,0.004232534233610788
5.4,0.005904277434167246
5.5,0.009036269296495841
5.6000000000000005,0.01105630235290933
5.7,0.011169195279840727
5.800000000000001,0.01330481060578681
5.9,0.01738629327663732
6.0,0.02064363350523768
6.1000000000000005,0.013804184862554858
6.2,0.009334872930070237
6.300000000000001,0.007064245025190874
6.4,0.007364897873215037
6.5,0.011020306047849704
6.6000000000000005,0.01607564258235572
6.7,0.017202237013172177
6.800000000000001,0.009308612211669898
6.9,0.002255618156570382
7.0,0.0035831365119297865
7.1000000000000005,0.003994524479008757
7.2,0.003557016553594506
7.300000000000001,0.004024811979857481
7.4,0.0055177295908146635
7.5,0.008684251039609322
7.6000000000000005,0.007542987864991746
7.7,0.006197296050914014
7.800000000000001,0.006757922179296272
7.9,0.009209150829312174
8.0,0.011952759076359842
8.1,0.013944999116558776
8.200000000000001,0.012987676427053896
8.3,0.014073147507179362
8.4,0.0143152791104314
8.5,0.013657776508151254
8.6,0.012115008638511685
8.700000000000001,0.011109387815738687
8.8,0.008343217862908526
8.9,0.006321021753655941
9.0,0.005505017001321204
9.1,0.005858759577677784
9.200000000000001,0.0071688101913036355
9.3,0.009283125773925335
9.4,0.007087235925351543
9.5,0.003103776729255225
9.600000000000001,0.003677585445781825
9.700000000000001,0.004070898937990359
9.8,0.003794148242880339
9.9,0.0048869640907728655
10.0,0.007271432104849354
10.100000000000001,0.01092050581105316
10.200000000000001,0.01034157606733721
10.3,0.010534476718121577
10.4,0.013165807146053532
10.5,0.018106917296568215
10.600000000000001,0.01546042279281945
10.700000000000001,0.009444493670597631
10.8,0.005236493640454309
10.9,0.0027359561318206493
11.0,0.0016853540879454565
11.100000000000001,0.0037151335946623565
11.200000000000001,0.007929616688260088
11.3,0.007810241210652629
11.4,0.006960067657812554
11.5,0.007027975222242695
11.600000000000001,0.008097874152307746
11.700000000000001,0.010254071142715196
11.8,0.013580599101431029
11.9,0.017322072170780745
12.0,0.019298861836415382
12.100000000000001,0.024466354233365406
12.200000000000001,0.020529219594713766
12.3,0.019029675276896585
12.4,0.01996723651163923
12.5,0.019827983059639065
12.600000000000001,0.01710536202181312
12.700000000000001,0.013857327230299088
12.8,0.011462880587423875
12.9,0.010769996970848857
13.0,0.007987695670844104
13.100000000000001,0.006073340766188651
13.200000000000001,0.005598347160181993
13.3,0.006347564670795627
13.4,0.008559861602004564
13.5,0.006449637891312865
13.600000000000001,0.0033500435625717392
13.700000000000001,0.00358579302028798
13.8,0.003923204259399026
13.9,0.003640195505231861
14.0,0.004599913420270585
14.100000000000001,0.006961625309203548
14.200000000000001,0.010675514861356976
14.3,0.010904595770341086
14.4,0.011572407886239366
14.5,0.014284895120866059
14.600000000000001,0.01920016948600467
14.700000000000001,0.015531047449718116
14.8,0.009821206656327242
14.9,0.006183709025955109
15.0,0.005462942870372078
15.100000000000001,0.006399260633200399
15.200000000000001,0.008594256813770906
15.3,0.01180842804218507
15.4,0.01617292356575928
15.5,0.01654558346778579
15.600000000000001,0.016921227900609598
15.700000000000001,0.017487732230214825
15.8,0.01811122230442725
15.9,0.01868725645280103
16.0,0.019141098779511284
16.1,0.01942989505248048
16.2,0.019606921846731636
16.3,0.019763495452478724
16.400000000000002,0.01987900520512917
16.5,0.0190914262138476
16.6,0.018720052356283018
16.7,0.018608991762589344
16.8,0.018650043402929556
