time,solve_mode,solver_status,u0,s,psdf,mf_probability_sum,mf_slack
0.0,sqp_rti,0,"[0.09056452023329375,-3.015835117152878e-09,0.0992801931149017]",0.025739407612337707,0.10499998927116394,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09]","[null,3.032421235236424e-13,3.032421235236424e-13,3.032421235236424e-13,3.032421235236424e-13,3.032421235236424e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,3.0324212347752707e-13,1.4564195164648412e-13]"
0.1,sqp_rti,0,"[0.06916786896187034,1.1074918860763685,0.07510356635323656]",0.03379732701596546,0.10499998927116394,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.98123170594522e-09,-2.980232227667301e-09]","[null,1.0811679513405964e-12,1.0811679513405964e-12,1.0811679513405964e-12,1.0811679513405964e-12,1.0811679513405964e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0811679509073605e-12,1.0966211572601748e-12]"
0.2,sqp_rti,0,"[0.0681617043998225,0.8949401980510134,0.08229371926876387]",0.03919430520577628,0.09698647260665894,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980165780819277e-09,9.914660759058336e-10,3.5085598140693897e-07,0.0001027548552801627,0.00805944339350434,0.17143171022397646,0.2381503345743317,0.11408895329728869,0.10867828194431156,0.11460728341426646,0.12415347622791845,0.14156472447847018,0.1809869433986469,0.26513540619369175]","[null,1.0519679359817112e-13,1.0519679359817112e-13,1.0519679359817112e-13,1.0519679359817112e-13,1.0519679359817112e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,1.0519679358100713e-13,8.816424373331354e-14]"
0.30000000000000004,sqp_rti,0,"[0.07952802173726065,0.8993486576591699,0.07920174080642331]",0.04835974697107557,0.09022776037454605,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.9802321721561498e-09,-2.722549186096046e-09,2.2889243167512063e-08,1.1685596512545082e-05,0.0007971829305415956,0.022014696385211974,0.2738926121305905,0.8089462641989236,0.8158621107075035,0.564824870378781,0.4599887351729393,0.4202140921411937,0.39515782175393205,0.3942157043475312,0.4283089324390497,0.5128740403536047]","[null,1.2502904710744167e-15,1.2502904710744167e-15,1.2502904710744167e-15,1.2502904710744167e-15,1.2502904710744167e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,1.2502904709710191e-15,9.516048153738008e-16]"
0.4,sqp_rti,0,"[0.09151179278976689,0.7909151821231217,0.09731347324156449]",0.05525544647482646,0.08308686316013336,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.9802321999117254e-09,-2.3946379046346777e-09,8.915970126088801e-08,5.235604670453253e-05,0.0030142555231701396,0.07567300329101095,0.5877875304242515,0.8974457112350673,0.6235090564717438,0.4750433845834657,0.4481223090915492,0.44588201838357416,0.4723931880960895,0.5377801492067942,0.644468031615123,0.790731771059497,0.9802128379958492]","[null,2.7020290012842005e-16,2.7020290012842005e-16,2.7020290012842005e-16,2.702028999216249e-16,2.7020290054201036e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,2.7020290023181763e-16,5.963875627661177e-17]"
0.5,sqp_rti,0,"[0.1043743157921533,0.7255346783213441,0.10111561934983439]",0.06563710658246609,0.07600974291563034,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.4498350292834203e-09,1.7824807638233686e-07,0.00011893502227974806,0.008616130406969014,0.19812488263628297,0.790928832711743,0.8368639757626546,0.5918670467929761,0.5430174066209073,0.5410360553370459,0.553667577861326,0.5868790811106861,0.641384011681646,0.7119798100169119,0.7955084780950046,0.9085660176860866,1.0974662152919137]","[null,7.065954812035541e-17,7.065954812035541e-17,7.065954806865663e-17,7.065954822375299e-17,7.066513479481502e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,7.065954806865663e-17,1.9056539582981886e-17]"
0.6,sqp_rti,0,"[0.1142973381763874,0.6287146944852441,0.10866440435172112]",0.07596280782607137,0.06853125989437103,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.7376971523107585e-09,2.5826891497660043e-07,0.00021966653358840293,0.0209099268880511,0.33861584064452616,0.8319193582175088,0.7127125993949128,0.5502003709719057,0.5468607400124224,0.5624485124298404,0.5921939447273152,0.6380368267880059,0.6952338254700494,0.7575700673757677,0.8212710082789256,0.9016736989589804,1.062523880106993,1.6330302061985378]","[null,2.0477366943907179e-13,2.0477366943907179e-13,2.0477366964416088e-13,2.0479513630304634e-13,2.2680966072956058e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,2.0477366945887242e-13,3.967994446137801e-14]"
0.7,sqp_rti,0,"[0.12266019766003863,0.5716552738603209,0.1115015406663627]",0.08759396065960891,0.06073695421218872,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.9778605969976724e-09,1.101842174444645e-07,0.00027384783635739374,0.03960781832864574,0.41043936149278865,0.7264509311842404,0.5755255180008205,0.5002031457513716,0.5252249987667195,0.5617543084289351,0.6106558220153226,0.6694721639424925,0.7309394221232937,0.7912590466124676,0.8499886877575118,0.9130931672843754,1.035111504528272,1.6266244999751922,1.9378872902992395]","[null,8.944972931249315e-13,8.944972931348577e-13,8.945166067036132e-13,9.025403539516285e-13,8.973375181281244e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,8.944972931116449e-13,2.3972318224919433e-13]"
0.7999999999999999,sqp_rti,0,"[0.11400834788194243,0.27900935615128114,0.10245043706425346]",0.09838413780536667,0.05242181941866875,"[-2.980232227667301e-09,-2.980232227667301e-09,-6.084038578491047e-09,0.00019156875293985243,0.05034524856157391,0.4374027600608608,0.6638424357756338,0.5112577568685335,0.48569878009497885,0.5238976663609545,0.5714274517448181,0.6301911601238885,0.6952913909383274,0.7593884895576186,0.8216642508214569,0.8831972485821764,0.945597722360114,1.0888450523083024,1.6669057441240571,1.9183725847558655,1.5499632805246122]","[null,1.513774065730819e-16,1.5137763014449185e-16,1.5255667787998845e-16,1.518202181201714e-16,1.5058749286404275e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,1.513774065730819e-16,3.719609300833428e-17]"
0.8999999999999999,sqp_rti,0,"[0.11044090625805425,0.24815884671816055,0.09586349391490809]",0.10916525192536992,0.04527643695473671,"[-2.980232227667301e-09,-2.980229563132042e-09,4.460268124284461e-07,0.003368145038272208,0.07392389544571848,0.207253618666895,0.38230649856661786,0.40190679553678416,0.48238497638990446,0.5663316548331376,0.6466857571667333,0.7242383851069707,0.7963914908768766,0.8651418251418848,0.9311226983462004,0.9950428924880639,1.100299235245221,1.6611602323397203,1.9788161789498744,1.6083043706215825,1.235120426960657]","[null,1.4959281954618188e-12,1.4960251854523367e-12,1.4889907073472526e-12,1.497677675331466e-12,1.4850676468462193e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,1.495928195506073e-12,2.833734514472157e-13]"
