timestep,x,y,theta,sdf_value,risk_margin_stage0,risk_margin_5,risk_margin_max,path_s,predicted_s,solver_status,planner_projected_s_raw,planner_projected_s,planner_slice_start_s,planner_slice_lookback,slice_start_s,slice_end_s,slice_start_idx,slice_end_idx,slice_n_segments
0,0.075,0.7949999999999999,-1.5707963267948966,0.02500000223517418,,,,,,0,,,,,,,,,
1,0.075,0.7807206412299372,-1.5660359676893982,0.025000568479299545,,,,,,0,,,,,,,,,
2,0.07511415806798104,0.7567398441646115,-1.5588396940915634,0.02511773444712162,,,,,,0,,,,,,,,,
3,0.0754028590957041,0.7325953147568791,-1.5706564016185305,0.02540285512804985,,,,,,0,,,,,,,,,
4,0.07540625423933496,0.7083313209791315,-1.5726441323884734,0.02540634013712406,,,,,,0,,,,,,,,,
5,0.07536007154640305,0.6833380854728633,-1.5555580663037851,0.025365879759192467,,,,,,0,,,,,,,,,
6,0.07573904347009988,0.6584702476735318,-1.455558066303786,0.026070674881339073,,,,,,0,,,,,,,,,
7,0.07835870219601351,0.6358384220579141,-1.3555580663226023,0.025846872478723526,,,,,,0,,,,,,,,,
8,0.0808602501290214,0.6243962280530053,-1.255558066885675,0.02157028205692768,,,,,,0,,,,,,,,,
9,0.08372642141631176,0.6156073386401565,-1.1555580668856753,0.017404377460479736,,,,,,0,,,,,,,,,
10,0.08907422639269696,0.6034773107414471,-1.0555580668856754,0.01145157776772976,,,,,,0,,,,,,,,,
11,0.0959841555136767,0.5912744791664573,-0.9555580668863091,0.008696403354406357,,,,,,0,,,,,,,,,
12,0.10392855224960644,0.5800336490976541,-0.8555580668863115,0.007424086332321167,,,,,,0,,,,,,,,,
13,0.11290192553108142,0.5697037322939519,-0.7555580668863218,0.007039438933134079,,,,,,0,,,,,,,,,
14,0.1230590410307479,0.56013540080381,-0.6555580668863221,0.007573392242193222,,,,,,0,,,,,,,,,
15,0.13446002459367812,0.5513679094907901,-0.5555580668886416,0.009063329547643661,,,,,,0,,,,,,,,,
16,0.1473484296306816,0.5433670612069776,-0.45555806689846884,0.011573005467653275,,,,,,0,,,,,,,,,
17,0.1621073427374867,0.5361362477300147,-0.35555806747350627,0.01577114686369896,,,,,,0,,,,,,,,,
18,0.1865890979940134,0.5270451922038936,-0.25555806747353804,0.026388555765151978,,,,,,0,,,,,,,,,
19,0.20794004664696772,0.5214668117581162,-0.15555806747778889,0.022070543840527534,,,,,,0,,,,,,,,,
20,0.22581192104257228,0.518664053621092,-0.05555806747783648,0.018741218373179436,,,,,,0,,,,,,,,,
21,0.24554889501501703,0.5175663758566109,0.044441932522037486,0.01761576533317566,,,,,,0,,,,,,,,,
22,0.26689352873533145,0.5185155976417708,0.13750574730088816,0.018987547606229782,,,,,,0,,,,,,,,,
23,0.2890204836878329,0.521577503486395,0.23750574721257994,0.02298109605908394,,,,,,0,,,,,,,,,
24,0.3193389355015178,0.5289168331775017,0.32017431331253254,0.031457819044589996,,,,,,0,,,,,,,,,
25,0.342115951337995,0.5364693015182112,0.36937438197984,0.03400016576051712,,,,,,0,,,,,,,,,
26,0.3639996531602621,0.5449414366564347,0.3892039085164853,0.035903532058000565,,,,,,0,,,,,,,,,
27,0.3859898166498349,0.5539601440000317,0.3947216284420669,0.0477009043097496,,,,,,0,,,,,,,,,
28,0.4079719326204396,0.5631175662725656,0.4031534293512003,0.06602676957845688,,,,,,0,,,,,,,,,
29,0.42973637920836183,0.5724004359852752,0.4252908844925593,0.07685539871454239,,,,,,0,,,,,,,,,
30,0.4509579344651795,0.5820123927928962,0.4586971564820625,0.0898287370800972,,,,,,0,,,,,,,,,
31,0.4714714314989646,0.5921425148382199,0.5006291020936899,0.07940790802240372,,,,,,0,,,,,,,,,
