timestep,time,x,y,theta,v,omega,controller_computation_time,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.28924508523933984,0.2,0.02906512034885139,-0.10754914760660131,0.29065120348851387,0.1287703119996877,0.12842171200099983,success,,True
1,0.2,0.2804205628475444,0.19974344194545007,0.06361426722085083,-0.08828251099660318,0.3454914687199943,0.02911740299896337,0.028773502999683842,success,,True
2,0.30000000000000004,0.27477997312497066,0.19938413515483402,0.10336850717020903,-0.056520220972840554,0.39754239949358194,0.03712230399833061,0.036786803997529205,success,,True
3,0.4,0.27272873163987904,0.19917134294590422,0.14585162782664404,-0.020622492949064472,0.4248312065643502,0.033282603002589894,0.033007302998157684,success,,True
4,0.5,0.2742236698396636,0.19939094147969527,0.18794447074795217,0.015109810512439623,0.4209284292130814,0.030219403000955936,0.029892402999394108,success,,True
5,0.6000000000000001,0.2783550345072452,0.20017668208989087,0.22747492357124394,0.04205420588128145,0.39530452823291773,0.026357801998528885,0.026070101997902384,success,,True
6,0.7000000000000001,0.28409177858363815,0.2015046317636533,0.2637154108696797,0.058884363742911804,0.3624048729843578,0.02807980299985502,0.027744202998292167,success,,True
7,0.8,0.2905307373722449,0.2032431753437069,0.2972487213213459,0.0666953701999783,0.335333104516662,0.03896130399880349,0.038680704001308186,success,,True
8,0.9,0.2966587936671885,0.2051203476527184,0.3306985225956244,0.06409122391694305,0.3344980127427849,0.02535710200027097,0.024997802000143565,success,,True
9,1.0,0.3025819820274145,0.20715381097201843,0.36390049441960715,0.06262518137431257,0.3320197182398276,0.03541890400083503,0.03509420400223462,success,,True
10,1.1,0.30836267905242837,0.20935546189363968,0.39676843352408886,0.06185767929342339,0.32867939104481725,0.030317903001559898,0.029866602999391034,success,,True
11,1.2000000000000002,0.31403729721074924,0.2117330655062534,0.4292577294032586,0.06152584024737814,0.3248929587916978,0.03552440299972659,0.03526630299893441,success,,True
12,1.3,0.31962716351139353,0.21429167551156286,0.46134567515355573,0.06147608512124694,0.32087945750297125,0.02521260299909045,0.024976202999823727,success,,True
13,1.4000000000000001,0.32514479699988386,0.21703463394608258,0.4930208285562007,0.06161826051327033,0.31675153402645,0.02515390200278489,0.024847502001648536,success,,True
14,1.5,0.33059743890913407,0.21996420040387088,0.5242772205838837,0.06189803181128633,0.31256392027683033,0.03092500300044776,0.030678603001433657,success,,True
