timestep,x,y,theta,sdf_value,risk_margin_stage0,risk_margin_5,risk_margin_max,path_s,predicted_s,solver_status,planner_projected_s_raw,planner_projected_s,planner_slice_start_s,planner_slice_lookback,slice_start_s,slice_end_s,slice_start_idx,slice_end_idx,slice_n_segments
0,0.3,0.2,0.0,0.10499998927116394,,,,,,0,,,,,,,,,
1,0.31024065180274896,0.2,0.11564224442456222,0.09664670377969742,,,,,,0,,,,,,,,,
2,0.328078308576057,0.20207203142408053,0.23053777355543736,0.0869809240102768,,,,,,0,,,,,,,,,
3,0.34804227165751417,0.20675778697043576,0.34189003595056205,0.07570157945156097,,,,,,0,,,,,,,,,
4,0.36932215686857556,0.2143305498951472,0.41809798955894967,0.06409388035535812,,,,,,0,,,,,,,,,
5,0.38926300226120053,0.2231901310451922,0.536637988614239,0.05011851713061333,,,,,,0,,,,,,,,,
6,0.40734611365969436,0.2339472091357513,0.6566379886138664,0.037454959005117416,,,,,,0,,,,,,,,,
7,0.4280866359641623,0.24993258986798267,0.7766379886133947,0.028538845479488373,,,,,,0,,,,,,,,,
8,0.4445244720108695,0.2660849230328901,0.8966379886133937,0.0226362943649292,,,,,,0,,,,,,,,,
9,0.45699485370718557,0.28169153104131084,1.0166379886133927,0.018152430653572083,,,,,,0,,,,,,,,,
10,0.4702316114492372,0.3030811139920771,1.136637988581495,0.015771497040987015,,,,,,0,,,,,,,,,
11,0.47984699636070693,0.3238189592584616,1.256637988581494,0.015252947807312012,,,,,,0,,,,,,,,,
12,0.48563597626859706,0.34163566362450576,1.3766379885774627,0.01611044630408287,,,,,,0,,,,,,,,,
13,0.4893938893961742,0.3607467293602201,1.4966379880246905,0.018420659005641937,,,,,,0,,,,,,,,,
14,0.490957060433723,0.3817869047537862,1.5789499582125968,0.020347019657492638,,,,,,0,,,,,,,,,
15,0.4907733331363663,0.404319591899603,1.62432175209528,0.016825268045067787,,,,,,0,,,,,,,,,
16,0.489522736123271,0.4276618160816325,1.6437739358837917,0.014174021780490875,,,,,,0,,,,,,,,,
17,0.48778819135159807,0.45138778435582705,1.645746751439165,0.01229849923402071,,,,,,0,,,,,,,,,
18,0.48599038016386237,0.475329523094963,1.6230879307910713,0.012131789699196815,,,,,,0,,,,,,,,,
19,0.48408853781851313,0.5116663039668891,1.527836269070602,0.01090903952717781,,,,,,0,,,,,,,,,
20,0.485245164623444,0.538573045593479,1.4847413676730745,0.008965513668954372,,,,,,0,,,,,,,,,
21,0.48733294405944877,0.5627741289268372,1.4915554301403016,0.011537284590303898,,,,,,0,,,,,,,,,
22,0.4892004904377694,0.5862927407883733,1.4612506863184778,0.011270719580352306,,,,,,0,,,,,,,,,
23,0.49175941856800565,0.6095586963971202,1.4256039712804038,0.01138168852776289,,,,,,0,,,,,,,,,
24,0.49515700578075095,0.6327946232373932,1.4066992731676977,0.01350939180701971,,,,,,0,,,,,,,,,
25,0.49896291071407295,0.655779081289395,1.3829502840497307,0.015748754143714905,,,,,,0,,,,,,,,,
26,0.5032614186296225,0.6783924367356501,1.3489994156290601,0.017865046858787537,,,,,,0,,,,,,,,,
27,0.5084603552051814,0.7014468774148961,1.2505238980780724,0.017136717215180397,,,,,,0,,,,,,,,,
28,0.5150472616451822,0.721305393228242,1.130523898078073,0.017374688759446144,,,,,,0,,,,,,,,,
29,0.5224141445998676,0.7369425695321369,1.0105238983385745,0.019177936017513275,,,,,,0,,,,,,,,,
30,0.5310115659229006,0.7506473716483771,0.8905238983385799,0.021054089069366455,,,,,,0,,,,,,,,,
31,0.541436624737179,0.7635319390908544,0.7705238983385804,0.023964345455169678,,,,,,0,,,,,,,,,
32,0.5530788640134211,0.7748328901037687,0.6505238983385809,0.02782502770423889,,,,,,0,,,,,,,,,
33,0.5662612338048788,0.7848650873542815,0.5305238984400201,0.032621391117572784,,,,,,0,,,,,,,,,
34,0.5812501121914586,0.7936578778955733,0.41052389844082343,0.03838168829679489,,,,,,0,,,,,,,,,
35,0.5983198835983179,0.8010875677917635,0.29052389844083454,0.04517129808664322,,,,,,0,,,,,,,,,
36,0.6178181772862607,0.8069172344696035,0.18849066566054107,0.052000440657138824,,,,,,0,,,,,,,,,
37,0.6393326487372852,0.8110212302809189,0.12845639531202918,0.056945644319057465,,,,,,0,,,,,,,,,
38,0.662037282335818,0.8139539343372618,0.09686102908991606,0.06191164627671242,,,,,,0,,,,,,,,,
39,0.6851785761837946,0.8162024602101521,0.08370604432669061,0.06508941203355789,,,,,,0,,,,,,,,,
40,0.708219713363743,0.8181356598886806,0.0845450402873948,0.0669630840420723,,,,,,0,,,,,,,,,
41,0.7306152264856152,0.8200336137093468,0.08917697686327784,0.0685330256819725,,,,,,0,,,,,,,,,
42,0.7516578603785357,0.8219151224182519,0.09328568903962463,0.07012452930212021,,,,,,0,,,,,,,,,
43,0.7702770143195558,0.8236570789196466,0.0883068815656812,0.07221803814172745,,,,,,0,,,,,,,,,
44,0.7849588390597505,0.8249569657207775,0.054044650815135306,0.07597129046916962,,,,,,0,,,,,,,,,
45,0.7956842374081801,0.8255371811418311,0.03180595720447622,0.07817493379116058,,,,,,0,,,,,,,,,
46,0.8035435961623555,0.825787239897097,0.01785608095044676,0.07945528626441956,,,,,,0,,,,,,,,,
47,0.8093026971228217,0.8258900858007311,0.009427198676238646,0.08018504083156586,,,,,,0,,,,,,,,,
48,0.8135215150706732,0.8259298586139422,0.0045081521597912805,0.08059222996234894,,,,,,0,,,,,,,,,
