timestep,time,x,y,theta,v,omega,controller_computation_time,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.075,0.776776845484994,-1.4728121716999112,0.18223154515005843,0.9798415509498531,0.9604354519979097,0.4516259169904515,Solve_Succeeded,,True
1,0.2,0.07682202294087821,0.7582413160748054,-1.4611723981860185,0.1862486558644261,0.11639773513892739,0.7789253029914107,0.4241264080046676,Solve_Succeeded,,True
2,0.30000000000000004,0.0788901806067114,0.7394510171215908,-1.5041862046665224,0.18903772398172847,-0.43013806480503886,0.7925797989882994,0.44582194701069966,Solve_Succeeded,,True
3,0.4,0.08015688264744762,0.720462490568658,-1.5239994970660087,0.19030729747212555,-0.19813292399486276,0.8093164330057334,0.45746091997716576,Solve_Succeeded,,True
4,0.5,0.08104644922890905,0.7014672482626548,-1.524926564000719,0.19016060553296135,-0.009270669347103744,0.8751423539943062,0.521820463007316,Solve_Succeeded,,True
5,0.6000000000000001,0.08189956873123476,0.6828815605391301,-1.5207262807078525,0.18605257349513568,0.042002832928664226,0.8819697790022474,0.522357096982887,Solve_Succeeded,,True
6,0.7000000000000001,0.08285996357270296,0.6637165665099893,-1.4311870651700966,0.19189042560495762,0.8953921553775583,0.8680188629950862,0.5110118699958548,Solve_Succeeded,,True
7,0.8,0.085220959563836,0.6469151250850006,-1.3311870654355213,0.1696651808791282,0.9999999973457524,0.8891217319760472,0.5288186850084458,Solve_Succeeded,,True
8,0.9,0.08886251958714063,0.6320091847999266,-1.2311870651013614,0.1534431540296023,1.0000000033415992,0.9040443339908961,0.5484015260008164,Solve_Succeeded,,True
9,1.0,0.09346664439716157,0.6189773141553356,-1.1311870646828652,0.1382127410058863,1.0000000041849613,0.9466948759800289,0.592494883981999,Solve_Succeeded,,True
10,1.1,0.09961707877249168,0.6058997221288683,-1.031187064092943,0.1445168696782362,1.0000000058992213,0.8390462789975572,0.48308220400940627,Solve_Succeeded,,True
11,1.2000000000000002,0.10669466255673543,0.5940820560977847,-0.9311870636546743,0.1377495635728904,1.0000000043826869,0.8947945640247781,0.5453914209792856,Solve_Succeeded,,True
12,1.3,0.11483176208454293,0.5831441631573718,-0.8311870634175487,0.13632677312302988,1.0000000023712563,0.9088407859962899,0.5498401329969056,Solve_Succeeded,,True
13,1.4000000000000001,0.12413076896980133,0.5729520553159071,-0.7311870632668979,0.13796760174190542,1.0000000015065078,0.9800130209769122,0.6172609180212021,Solve_Succeeded,,True
14,1.5,0.13461291324734267,0.5635489685567242,-0.6311870626446738,0.1408166855368755,1.00000000622224,0.8763326909975149,0.5150140489859041,Solve_Succeeded,,True
15,1.6,0.1463114826843527,0.5549980814900752,-0.5311870621078313,0.14490486413475911,1.0000000053684253,0.8404943210189231,0.47967392500140704,Solve_Succeeded,,True
16,1.7000000000000002,0.1592243931486288,0.5474115825696538,-0.43118706265533857,0.14976589148666877,0.9999999945249273,0.8396869020070881,0.4693224290094804,Solve_Succeeded,,True
17,1.8,0.17958701800457194,0.5380435829417062,-0.33118706293688044,0.22414189881704422,0.9999999971845812,0.7959079970023595,0.4359563430189155,Solve_Succeeded,,True
18,1.9000000000000001,0.19827627211743676,0.5316172503822763,-0.2311870641033701,0.1976324794813909,0.9999999883351035,0.8080078499915544,0.44081751999328844,Solve_Succeeded,,True
19,2.0,0.2151348679262822,0.5276488068294103,-0.1311870672284226,0.17319376342071466,0.9999999687494749,0.8003084860101808,0.4325233749987092,Solve_Succeeded,,True
20,2.1,0.23171807248287243,0.5254607381785901,-0.03118707570375502,0.1672693390273357,0.9999999152466758,0.796655270998599,0.43162980300257914,Solve_Succeeded,,True
21,2.2,0.24927315928122007,0.5249130687855418,0.0688128835445094,0.17563627594025139,0.9999995924826441,0.7960662440164015,0.4288824360119179,Solve_Succeeded,,True
22,2.3000000000000003,0.26748582075926974,0.5261683164529366,0.16880863116864123,0.18255867134171813,0.9999574762413181,0.7913355760101695,0.41980304301250726,Solve_Succeeded,,True
23,2.4000000000000004,0.2858683030134931,0.5293012539068824,0.2688086073184009,0.1864754543947199,0.9999997614975965,0.8034437320020515,0.4431460809719283,Solve_Succeeded,,True
24,2.5,0.30981516867450254,0.5358980385301716,0.3464042986551337,0.24838879651717324,0.7759569133673281,0.7837147859972902,0.43354493399965577,Solve_Succeeded,,True
25,2.6,0.3290951757306697,0.54285733069701,0.3438200178565411,0.20497571064623105,-0.025842807985926558,0.7756920070096385,0.4227614779956639,Solve_Succeeded,,True
26,2.7,0.34652804346738936,0.5490990073967859,0.34142449452773965,0.1851657110672724,-0.02395523328801445,0.8377793869876768,0.48275940801249817,Solve_Succeeded,,True
27,2.8000000000000003,0.3639725779241706,0.5552977557431952,0.33949177724902724,0.1851313759134143,-0.019327172787124283,0.7923332719947211,0.4276780990185216,Solve_Succeeded,,True
28,2.9000000000000004,0.38142423441846984,0.5614610728749074,0.3438815499833009,0.1850801967961661,0.04389772734273657,0.835131845989963,0.4722340810112655,Solve_Succeeded,,True
29,3.0,0.39885250994278165,0.5677023152753172,0.3438238035281091,0.18512101297583675,-0.0005774645519180723,0.8677963720110711,0.5153411190258339,Solve_Succeeded,,True
30,3.1,0.41628024876061615,0.573942230046658,0.34296720490293514,0.1851114844239146,-0.008565986251739325,0.8738391649967525,0.5184555139858276,Solve_Succeeded,,True
31,3.2,0.4337120383701865,0.5801667540657539,0.34180269122818946,0.18509780880837748,-0.01164513674745687,0.9123096909897868,0.5577099129732233,Solve_Succeeded,,True
32,3.3000000000000003,0.45116659257955966,0.5863764986092417,0.34225355866321017,0.18526262168697738,0.004508674350207262,1.042319576983573,0.6840325270022731,Solve_Succeeded,,True
33,3.4000000000000004,0.46859489033075385,0.5925857558252771,0.3368552476782179,0.18501363130298523,-0.053983109849922536,0.9639604139956646,0.5977256979967933,Solve_Succeeded,,True
34,3.5,0.48604717644431433,0.5986975908130083,0.335466109364443,0.18491533671029878,-0.013891383137749302,1.002795073989546,0.6406977090227883,Solve_Succeeded,,True
