timestep,time,x,y,theta,v,omega,controller_computation_time,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.075,0.7769143657201676,-1.4707965580341682,0.18085634279832355,0.9999976876072834,0.5336595090047922,0.17160221497761086,Solve_Succeeded,,True
1,0.2,0.07686068865140694,0.7583695003789638,-1.4614757008998613,0.18637977164404268,0.0932085713430697,0.3504186639911495,0.1535812419897411,Solve_Succeeded,,True
2,0.30000000000000004,0.07888460000713449,0.7399297748424905,-1.4773992305239136,0.18550463472277653,-0.15923529624052313,0.35047300200676546,0.15800801900331862,Solve_Succeeded,,True
3,0.4,0.08061282512312938,0.7214795537179233,-1.5111934744114537,0.18530985445922218,-0.33794243887540143,0.3510610740049742,0.1611922699958086,Solve_Succeeded,,True
4,0.5,0.08169834402949473,0.7032885926621704,-1.5081480158787473,0.18223320647675442,0.03045458532706419,0.3967754989862442,0.18970109600923024,Solve_Succeeded,,True
5,0.6000000000000001,0.08287910722708239,0.6844657701695492,-1.5431350896399703,0.18859821004386623,-0.34987073761223103,0.4092043190030381,0.19533486300497316,Solve_Succeeded,,True
6,0.7000000000000001,0.08345365676855634,0.6637001408861537,-1.4791336976941798,0.20773576165673144,0.6400139194579036,0.4230501879937947,0.21941107002203353,Solve_Succeeded,,True
7,0.8,0.08527668999981687,0.6438673621881535,-1.3791336984323412,0.1991638925724564,0.9999999926183849,0.42598381501738913,0.21441895599127747,Solve_Succeeded,,True
8,0.9,0.08839156188204567,0.6278150048696126,-1.279133698090054,0.16351776732967435,1.000000003422871,0.4235970420122612,0.2097762989869807,Solve_Succeeded,,True
9,1.0,0.09222619966355342,0.6150424316735262,-1.179133697375273,0.13335781678055172,1.0000000071478101,0.4158484560030047,0.20656595198670402,Solve_Succeeded,,True
10,1.1,0.09701960002711438,0.603436129875629,-1.079133696504388,0.125571863277272,1.0000000087088508,0.4217891469888855,0.21219200501218438,Solve_Succeeded,,True
11,1.2000000000000002,0.10278705736399249,0.5926664182415338,-0.9791336959690312,0.12216802069865687,1.0000000053535683,0.41930058001889847,0.20854963900637813,Solve_Succeeded,,True
