timestep,time,x,y,theta,v,omega,controller_computation_time,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.2443031477090686,0.2,-0.11999999999991483,-0.5569685229093139,-1.1999999999991482,0.029989999000008538,0.01800227165222168,success,0,True
1,0.2,0.30387166586030107,0.19281726756266993,-0.23999999999991467,0.5999999999999989,-1.1999999999999982,0.020180300000220086,0.015602350234985352,success,0,True
2,0.30000000000000004,0.3218615378272057,0.18841484541267525,-0.11999999999991484,0.1852071311187521,1.1999999999999982,0.019383000000061656,0.01495814323425293,success,0,True
3,0.4,0.321159323339582,0.18849951797017303,-8.983855326327728e-12,-0.00707300946289377,1.1999999999093098,0.019651199000009,0.015507221221923828,success,0,True
4,0.5,0.3277128068052315,0.18849951797011416,0.11999999999101531,0.06553483465649501,1.1999999999999915,0.02250739999999496,0.016660690307617188,success,0,True
5,0.6000000000000001,0.33778970816189197,0.18971458405675212,0.23999999999101385,0.10149892932773384,1.1999999999999855,0.022193798999978753,0.017693519592285156,success,0,True
6,0.7000000000000001,0.350854934191728,0.19291186309086836,0.35999999999101084,0.1345075181663476,1.19999999999997,0.022699099999954342,0.017981529235839844,success,0,True
7,0.8,0.3668403887547748,0.19892883377302917,0.479999999919718,0.17080359884300367,1.1999999992870711,0.022292900000138616,0.017214059829711914,success,0,True
8,0.9,0.38554872559210074,0.20866859680541483,0.584165666801107,0.21091819531417227,1.0416566688138902,0.02023779900014233,0.015767574310302734,success,0,True
9,1.0,0.40468294492784823,0.22131896660837652,0.7041656668011038,0.22937964289364868,1.1999999999999673,0.02000299999986055,0.01610589027404785,success,0,True
10,1.1,0.4302048974207884,0.24299819339075535,0.8241656668011031,0.33486697850545155,1.1999999999999929,0.020260000000007494,0.015987634658813477,success,0,True
11,1.2000000000000002,0.4470741063798847,0.2612288173423278,0.9441656668010264,0.24837992281368135,1.199999999999233,0.021581399000069723,0.017047882080078125,success,0,True
12,1.3,0.45936538748951516,0.278206502381376,1.064165666800687,0.20959899346158153,1.1999999999966044,0.02060499999993226,0.016786575317382812,success,0,True
13,1.4000000000000001,0.47249180093236026,0.301860106870836,1.1841656668006864,0.2705172333172703,1.1999999999999944,0.02301499899999726,0.018100500106811523,success,0,True
14,1.5,0.48152258492817945,0.3240421323496432,1.3041656668004462,0.2394989173089508,1.1999999999975994,0.01612810000005993,0.011682271957397461,success,0,True
15,1.6,0.48662497339115696,0.3427230246688338,1.4241656668001232,0.19365177661677205,1.19999999999677,0.02061839999987569,0.016153573989868164,success,0,True
16,1.7000000000000002,0.48958623844990945,0.3627734809183718,1.5337377305405466,0.20267952204473594,1.0957206374042339,0.018875998999874355,0.015273809432983398,success,0,True
17,1.8,0.4903941186121309,0.38456357495089444,1.5978811416861534,0.21805065198313206,0.6414341114560683,0.01901810000003934,0.014910221099853516,success,0,True
18,1.9000000000000001,0.4897722494376111,0.4075180276392438,1.6309544695542668,0.2296287480895818,0.3307332786811355,0.021287999999913154,0.01604294776916504,success,0,True
19,2.0,0.488357288336785,0.43101033821080215,1.6457547617443005,0.2353488412776666,0.14800292190033595,0.022007699000141656,0.01826167106628418,success,0,True
20,2.1,0.4865720538040262,0.45478204149168605,1.6409657940227722,0.2383864382072396,-0.04788967721528231,0.019461100000171427,0.015490055084228516,success,0,True
21,2.2,0.4848932648633792,0.478667540232704,1.6147849598228032,0.23944422783070174,-0.2618083419996904,0.02274740000007114,0.018138885498046875,success,0,True
22,2.3000000000000003,0.483333728858933,0.5140978290765268,1.5214596909491342,0.3546459530441419,-0.9332526887366901,0.018793899000002057,0.014360904693603516,success,0,True
23,2.4000000000000004,0.4846278860049208,0.5403077016357143,1.4781119649653374,0.26241803716348505,-0.4334772598379684,0.020030200000064724,0.015871763229370117,success,0,True
24,2.5,0.48686822488452086,0.5644101503084828,1.483326538212798,0.2420634524910542,0.05214573247460724,0.020852999999988242,0.0171964168548584,success,0,True
25,2.6,0.48892655409115227,0.5878819930967163,1.4532906190232344,0.2356192103794635,-0.30035919189563626,0.02098109899998235,0.01636028289794922,success,0,True
26,2.7,0.49166558209801114,0.6110843547448823,1.4182749787247193,0.23363472782842928,-0.3501564029851506,0.02008469999987028,0.015664100646972656,success,0,True
27,2.8000000000000003,0.495225479526784,0.6342434090002438,1.3997620729928126,0.2343106194149467,-0.18512905731906765,0.02056749899998067,0.016405582427978516,success,0,True
28,2.9000000000000004,0.4991801906749087,0.6571398384232501,1.3765628831134464,0.232354518051147,-0.23199189879366208,0.020820700000058423,0.016132831573486328,success,0,True
29,3.0,0.503604928550788,0.6796331529373162,1.3431223926680005,0.22924386646079295,-0.3344049044544606,0.01996669999994083,0.015669822692871094,success,0,True
30,3.1,0.5089031601175769,0.7025008049184192,1.2456484191851378,0.23473405480759701,-0.9747397348286261,0.0169628990001911,0.013152837753295898,success,0,True
31,3.2,0.5155249188240937,0.7221433853764667,1.1256484191851386,0.2072869159928339,-1.1999999999999922,0.01919029999999111,0.015540599822998047,success,0,True
32,3.3000000000000003,0.5228960115107059,0.7375936656887561,1.0056484195004582,0.17118532913860968,-1.1999999968468034,0.018751100000145016,0.01512765884399414,success,0,True
33,3.4000000000000004,0.5315429652369934,0.7512292927750112,0.8856484195004858,0.16146211158658014,-1.1999999999997246,0.01969939900004647,0.015755414962768555,success,0,True
34,3.5,0.5420137462541752,0.7640421118418195,0.7656484195004862,0.16547071872344726,-1.1999999999999953,0.019360099999857994,0.015516996383666992,success,0,True
35,3.6,0.5537157559930929,0.7752907923831986,0.6456484195004868,0.16231754244434737,-1.1999999999999942,0.018726299999798357,0.01432347297668457,success,0,True
36,3.7,0.5669662935179804,0.78527322515499,0.5256484199143695,0.1658992793057848,-1.199999995861173,0.01496129999986806,0.010795116424560547,success,0,True
37,3.8000000000000003,0.582032975945521,0.7940132022709497,0.40564841992208683,0.17418154878168365,-1.1999999999228266,0.01967349900019144,0.015383005142211914,success,0,True
38,3.9000000000000004,0.5991898442415431,0.801381516627761,0.2856484199228421,0.1867217679296764,-1.1999999999924469,0.016143999999940206,0.012265443801879883,success,0,True
39,4.0,0.6187769251373115,0.8071338468954237,0.18550416507719783,0.20414285231808718,-1.0014425484564429,0.016119200000048295,0.012013435363769531,success,0,True
40,4.1000000000000005,0.6403509510988705,0.8111824655368354,0.1266692167566444,0.21950624344050215,-0.5883494832055343,0.016650399000127436,0.012855291366577148,success,0,True
41,4.2,0.6630813041542192,0.8140772002344518,0.09585412463754617,0.22913935475827416,-0.30815092119098225,0.018070999999963533,0.014338493347167969,success,0,True
42,4.3,0.6862271902527639,0.8163026488811541,0.08318420449094731,0.23252627055150465,-0.12669920146598854,0.01780529999996361,0.014118671417236328,success,0,True
43,4.4,0.7092498553718392,0.8182222005255919,0.08428595273212104,0.23102549376654208,0.011017482411737306,0.019090399000106117,0.015177249908447266,success,0,True
44,4.5,0.7316039389061014,0.8201108101776355,0.08904409866172651,0.22433722318745253,0.047581459296054666,0.020662200000060693,0.016086578369140625,success,0,True
45,4.6000000000000005,0.7525700879893713,0.8219826718800262,0.09319704112557445,0.21049543311311403,0.0415294246384794,0.02022809999994024,0.015509366989135742,success,0,True
46,4.7,0.7710569163625131,0.8237105952180178,0.08820920310623546,0.1856740537501062,-0.04987838019338981,0.02094119900016267,0.0161898136138916,success,0,True
