timestep,time,x,y,theta,v,omega,controller_computation_time,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.075,0.7826598772790299,-1.5707963218488885,0.1234012272097012,4.9460081569229484e-08,2.481529487999069,0.06707549095153809,success,0,True
1,0.2,0.07500000005655971,0.7712244500437744,-1.5619986469066391,0.11435427235255471,0.08797674942249421,0.057874795002135215,0.050350189208984375,success,0,True
2,0.30000000000000004,0.07510543841813594,0.7592399674732826,-1.553453791006538,0.11984946379959821,0.0854485590010104,0.07993909300057567,0.07161259651184082,success,0,True
3,0.4,0.0753881788862087,0.7429383075000379,-1.555897587034246,0.16304111753038766,-0.024437960277078383,0.07821659300316242,0.06750774383544922,success,0,True
4,0.5,0.0756001910505236,0.7287091525154175,-1.5320956362267224,0.14230734370866663,0.23801950807523548,0.229042679999111,0.22228145599365234,success,0,True
5,0.6000000000000001,0.07603503215338908,0.7174787589143313,-1.530047833594616,0.11238808976936007,0.020478026321065407,0.05812089499886497,0.05223488807678223,success,0,True
6,0.7000000000000001,0.07663537709417846,0.702753978240967,-1.5494115883887103,0.147370139419971,-0.19363754794094454,0.056691395002417266,0.050379276275634766,success,0,True
7,0.8,0.07699774240728877,0.6858115182892998,-1.5239397581568193,0.16946334643042804,0.25471830231891024,0.055095094998250715,0.04826211929321289,success,0,True
8,0.9,0.07749279648128078,0.6752539437169061,-1.5103838288798952,0.1056917496249498,0.13555929276924014,0.19681278300049598,0.19045186042785645,success,0,True
9,1.0,0.07832742746732696,0.6614552200783466,-1.5054369882052792,0.138239423803852,0.04946840674616117,0.054864994999661576,0.0484616756439209,success,0,True
10,1.1,0.07902103361141109,0.6508581390986786,-1.4306470891151193,0.10619755871617317,0.7478989909015978,0.17957418500009226,0.17326092720031738,success,0,True
11,1.2000000000000002,0.07983391562494416,0.6450960465820293,-1.393885225452774,0.058191483344516064,0.36761863662345223,0.2576996779971523,0.2512829303741455,success,0,True
12,1.3,0.08166868686760048,0.6348333219872835,-1.386178079019754,0.10425444912351689,0.07707146433020134,0.060649893999652704,0.05338478088378906,success,0,True
13,1.4000000000000001,0.08319616717764389,0.6266538131580663,-1.3742424321869313,0.08320911054975338,0.11935646832822719,0.18093278499873122,0.17528581619262695,success,0,True
14,1.5,0.08415242676044152,0.6218515006912422,-1.340769722085396,0.04896594471539103,0.33472710101535297,0.17556448499817634,0.17006754875183105,success,0,True
15,1.6,0.08778452452008227,0.6063410781561019,-1.3278973681615678,0.1593001385291849,0.1287235392382819,0.05512929500036989,0.04945230484008789,success,0,True
16,1.7000000000000002,0.08986875768808317,0.5979298392222565,-1.2078973902959624,0.08665619902859373,1.1999997786560535,0.17541108500154223,0.16958212852478027,success,0,True
17,1.8,0.09261999867136192,0.590684318805717,-1.1518472521344958,0.07750283417692747,0.5605013816146666,0.1684087850007927,0.16292023658752441,success,0,True
18,1.9000000000000001,0.0941944308603444,0.5871487528078491,-1.0883080163397165,0.03870279530342043,0.635392357947792,0.17351348499869346,0.16773343086242676,success,0,True
19,2.0,0.09840987114054242,0.5791006048911234,-1.0179798827793085,0.09085297003698449,0.7032813356040802,0.18448068499856163,0.17855119705200195,success,0,True
20,2.1,0.1025887831931748,0.5723275098286609,-0.9173981910960487,0.07958525156634828,1.0058169168325977,0.16446978599924478,0.1589348316192627,success,0,True
21,2.2,0.10909777754184667,0.5638254693866758,-0.860161858204674,0.10707553367048542,0.5723633289137474,0.16782568599955994,0.16237235069274902,success,0,True
22,2.3000000000000003,0.1140994700635956,0.558013821942483,-0.7401618582051195,0.0766760549961407,1.1999999999955444,0.17730928999662865,0.17164325714111328,success,0,True
23,2.4000000000000004,0.11975757544804323,0.5528457855375456,-0.6428793848205892,0.07663077503475578,0.9728247338453031,0.05129019800006063,0.045757293701171875,success,0,True
24,2.5,0.12559766325503163,0.5484713903553903,-0.5966104182708459,0.07296708765121294,0.4626896654974326,0.05423629700089805,0.04806399345397949,success,0,True
25,2.6,0.1325864028317456,0.5437248323757942,-0.4938497094717676,0.08448212445529267,1.0276070879907833,0.1765347920008935,0.17089629173278809,success,0,True
26,2.7,0.14294420672063937,0.5381487779559385,-0.4325466492310119,0.1176335344593428,0.6130306024075571,0.048184197999944445,0.04256463050842285,success,0,True
27,2.8000000000000003,0.15367810343878321,0.5331928634708003,-0.31254665067506554,0.11822758863301823,1.1999999855594634,0.05546949699782999,0.04954075813293457,success,0,True
28,2.9000000000000004,0.1661522922919358,0.5291619819593518,-0.2330368047968422,0.131092865291538,0.7950984587822334,0.05277979799939203,0.04666423797607422,success,0,True
29,3.0,0.17952036792367723,0.5259890833326067,-0.17972071793696748,0.13739458933726623,0.533160868598747,0.051009797000006074,0.04529595375061035,success,0,True
