timestep,time,x,y,theta,v,omega,controller_computation_time,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.16923278146761817,0.22499999999999998,0.09999999809804122,0.1923278146761818,0.9999999809804121,0.45378857594914734,0.14794461999554187,Solve_Succeeded,,True
1,0.2,0.18641154300275792,0.22672362537246016,0.19999999311179006,0.17265014691733843,0.9999999501374883,0.09830673300893977,0.07062115997541696,Solve_Succeeded,,True
2,0.30000000000000004,0.20489744720124065,0.23047090353637736,0.2999998578596178,0.18861886111236384,0.9999986474782775,0.09060710103949532,0.06335445900913328,Solve_Succeeded,,True
3,0.4,0.22280797644822226,0.23601127669274702,0.33752070302173093,0.1874787434934438,0.3752084516211312,0.0959629449644126,0.06768179696518928,Solve_Succeeded,,True
4,0.5,0.24042751127144818,0.24219484866484878,0.366825097298415,0.1867309748598324,0.293043942766841,0.09906320500886068,0.07103539002127945,Solve_Succeeded,,True
5,0.6000000000000001,0.2581134595560969,0.24899005729283083,0.366137193267115,0.18946441012102266,-0.006879040312999719,0.12129426799947396,0.09375518298475072,Solve_Succeeded,,True
6,0.7000000000000001,0.2756091574765421,0.2556983604667288,0.37690405791499526,0.18737683346571948,0.10766864647880223,0.12768646201584488,0.09965656703570858,Solve_Succeeded,,True
7,0.8,0.29312911202079867,0.2626332368442943,0.3659802196411394,0.18842540104904465,-0.10923838273855849,0.1278260269900784,0.10067593998974189,Solve_Succeeded,,True
8,0.9,0.31100109025815714,0.2694825979487045,0.33925525101632137,0.19139523339289907,-0.26724968624818046,0.13451069802977145,0.10746160795679316,Solve_Succeeded,,True
9,1.0,0.32988651268373176,0.27614724764605264,0.2793113448389904,0.20026900303860298,-0.5994390617733096,0.13620704604545608,0.10897335701156408,Solve_Succeeded,,True
10,1.1,0.34754558119195256,0.2812120252169368,0.3793113440049757,0.18371028071955217,0.9999999916598528,0.14261780498782173,0.11547207203693688,Solve_Succeeded,,True
11,1.2000000000000002,0.3627873279078263,0.2872876052935579,0.47931134400967035,0.16408032064153338,1.0000000000469464,0.148941378982272,0.12195097497897223,Solve_Succeeded,,True
12,1.3,0.3801659150098137,0.29631988005786564,0.5793113444311485,0.1958563956268247,1.0000000042147814,0.11926544597372413,0.09201572003075853,Solve_Succeeded,,True
13,1.4000000000000001,0.39516435680468315,0.30613163022122153,0.6793113446159214,0.17922714569567863,1.0000000018477289,0.11230755702126771,0.08473876601783559,Solve_Succeeded,,True
14,1.5,0.40780211794104304,0.3163369132459908,0.7793113444099308,0.16243792911611862,0.9999999979400939,0.11202348402002826,0.08431386400479823,Solve_Succeeded,,True
15,1.6,0.41888283581053576,0.32728355292149236,0.879311343411959,0.15575982430927457,0.9999999900202823,0.11084040702553466,0.08346463303314522,Solve_Succeeded,,True
16,1.7000000000000002,0.4287955185020214,0.33925776804294205,0.9793113414474083,0.15544873943420512,0.9999999803544923,0.11817646998679265,0.0916782429558225,Solve_Succeeded,,True
17,1.8,0.43744183383822216,0.3521298924051567,1.0793113379379173,0.1550646170115349,0.9999999649050915,0.12218589300755411,0.09557071200106293,Solve_Succeeded,,True
18,1.9000000000000001,0.4454561372449591,0.3671015836741872,1.1793113339481867,0.16981772538530815,0.9999999601026933,0.11765047599328682,0.09098028996959329,Solve_Succeeded,,True
19,2.0,0.45250926041576667,0.3841879738389992,1.2591957419798188,0.1848489316514346,0.7988440803163217,0.35257852502400056,0.2151718140230514,Solve_Succeeded,,True
