timestep,time,x,y,theta,v,omega,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.075,0.7826598755730858,-1.570796314704565,0.12340124426914145,1.2090331593960882e-07,0.08610153198242188,success,0,True
1,0.2,0.07500000014153489,0.7709534234990729,-1.569694956636307,0.11706452074012877,0.011013580682578579,0.0726468563079834,success,0,True
2,0.30000000000000004,0.07501034292669029,0.7615625925484254,-1.562928954115235,0.09390836646265568,0.06766002521072131,0.0702054500579834,success,0,True
3,0.4,0.07509848745404875,0.7503590164175957,-1.5632442352792848,0.11203922865541315,-0.0031528116404994228,0.07396578788757324,success,0,True
4,0.5,0.07518069017697121,0.7394744608000074,-1.566151821469837,0.10884866020306788,-0.029075861905519917,0.07044148445129395,success,0,True
5,0.6000000000000001,0.07523555789930479,0.7276610761728212,-1.5737108238435489,0.11813512044129651,-0.07559002373712023,0.07932376861572266,success,0,True
6,0.7000000000000001,0.07519918560201812,0.7151813262558389,-1.5830653320344028,0.12479802920496345,-0.09354508190853836,0.06865978240966797,success,0,True
7,0.8,0.07505849634025565,0.7037148544679486,-1.5983966282437754,0.11467334857361561,-0.15331296209372502,0.07731866836547852,success,0,True
8,0.9,0.074698442637761,0.6906728856443594,-1.5797361124016611,0.1304693793440259,0.18660515842114167,0.08226394653320312,success,0,True
9,1.0,0.07457581324016849,0.676955987260946,-1.5743285236484597,0.13717446527325777,0.054075887532015504,0.08614015579223633,success,0,True
10,1.1,0.07453885171873688,0.6664918570756634,-1.4969107871744534,0.10464195463035328,0.7741773647400628,0.07829761505126953,success,0,True
11,1.2000000000000002,0.07564907299438046,0.6514929779167098,-1.4673877685562715,0.15039912476666342,0.29523018618181796,0.07817697525024414,success,0,True
12,1.3,0.07647014589496721,0.6435812135695126,-1.4477215798600296,0.07954255200435698,0.1966618869624192,0.07368731498718262,success,0,True
13,1.4000000000000001,0.07771381515698694,0.6335272951714698,-1.4475923308416354,0.1013054728964812,0.0012924901839406755,0.06432104110717773,success,0,True
14,1.5,0.07833592452279024,0.6285034446179253,-1.3999596898750646,0.050622222834808044,0.4763264096657086,0.07377886772155762,success,0,True
15,1.6,0.07833592452279024,0.6285034446179253,-1.3999596898750646,0.0,0.0,0.11422562599182129,failure,4,False
16,1.7000000000000002,0.07870535436285939,0.6263620487288885,-1.3999596906017393,0.02173028936833842,-7.266748011012269e-09,0.06882166862487793,success,0,True
17,1.8,0.07888747895025162,0.6253063656136509,-1.3718988566490475,0.0107127783750546,0.28060833952691766,0.06541705131530762,success,0,True
18,1.9000000000000001,0.07915148702728039,0.6239965578216926,-1.3434739622431826,0.013361499603753912,0.28424894405864953,0.07307219505310059,success,0,True
19,2.0,0.08033029740378445,0.6189005572928167,-1.3111496716402806,0.052305654851132054,0.32324290602901967,0.06729674339294434,success,0,True
20,2.1,0.08100016098034572,0.6163788909817525,-1.289455512840985,0.026091221120445398,0.21694158799295502,0.07382607460021973,success,0,True
21,2.2,0.08164807817048123,0.6141370139465288,-1.2711950121515516,0.023336257896965373,0.18260500689433484,0.06715965270996094,success,0,True
22,2.3000000000000003,0.08211954352175059,0.6126107395446283,-1.238602248904819,0.015974332935506815,0.3259276324673259,0.06643390655517578,success,0,True
23,2.4000000000000004,0.08338548057883828,0.6089411249947675,-1.217803421347957,0.03881838169869819,0.20798827556861985,0.06901860237121582,success,0,True
24,2.5,0.08726765208323879,0.5984038841204566,-1.1826485905849038,0.11229634937647165,0.3515483076305318,0.07043886184692383,success,0,True
25,2.6,0.08939198295253818,0.5932085406820647,-1.1267134761378155,0.056128758301872826,0.559351144470884,0.07159900665283203,success,0,True
26,2.7,0.09059610918843163,0.5906776828850433,-1.0830438181795945,0.028027060460760832,0.4366965795822093,0.06836748123168945,success,0,True
27,2.8000000000000003,0.09159213538477788,0.5888001760191558,-1.053438371534356,0.021253470811287634,0.29605446645238476,0.06662154197692871,success,0,True
28,2.9000000000000004,0.09159213538477788,0.5888001760191558,-1.053438371534356,0.0,0.0,0.11288642883300781,failure,4,False
29,3.0,0.09223431820897754,0.5876716763574119,-1.0534383716242612,0.012984260726946086,-8.99052051363036e-10,0.06837272644042969,success,0,True
30,3.1,0.09266040249355022,0.5869229238947242,-1.0027163404234398,0.008614975728002253,0.5072203120082149,0.07327914237976074,success,0,True
31,3.2,0.09330935862797293,0.5859061704732537,-0.977527050432551,0.012062054487013892,0.2518928999088888,0.06666803359985352,success,0,True
32,3.3000000000000003,0.09432675810239888,0.584397349431665,-0.9498193452877691,0.01819791918353033,0.27707705144781836,0.06662726402282715,success,0,True
33,3.4000000000000004,0.09847850545291842,0.5785938343638607,-0.9002250253532649,0.07135670480394785,0.4959431993450423,0.07082629203796387,success,0,True
34,3.5,0.10069374834597943,0.5758009873816926,-0.863046131903609,0.035647293503241605,0.371788934496559,0.07833576202392578,success,0,True
35,3.6,0.10069374834597943,0.5758009873816926,-0.863046131903609,0.0,0.0,0.10912060737609863,failure,4,False
36,3.7,0.10122225782757406,0.5751832986375369,-0.8630461319041728,0.008129339805864,-5.638180385318257e-12,0.06627416610717773,success,0,True
37,3.8000000000000003,0.10238022996447399,0.5738299334096291,-0.8170468388455393,0.01781150445624033,0.45999293058633506,0.07605385780334473,success,0,True
38,3.9000000000000004,0.10297864781966687,0.5731923858197079,-0.7940397534654566,0.008743974261329524,0.2300708538008266,0.07478833198547363,success,0,True
39,4.0,0.10297864781966687,0.5731923858197079,-0.7940397534654566,0.0,0.0,0.11869192123413086,failure,4,False
40,4.1000000000000005,0.10363309666115293,0.5725265271378218,-0.7940397534725357,0.009336332633135191,-7.079060652083404e-11,0.07169795036315918,success,0,True
41,4.2,0.10439824385160731,0.5717480401616128,-0.7503581731177421,0.010915549437326698,0.4368158035479367,0.06928253173828125,success,0,True
42,4.3,0.1047779271222251,0.5713940744697271,-0.728516218036526,0.005190867914127171,0.21841955081216133,0.07068657875061035,success,0,True
43,4.4,0.1047779271222251,0.5713940744697271,-0.728516218036526,0.0,0.0,0.11071443557739258,failure,4,False
44,4.5,0.10520094998416007,0.5710166327605182,-0.7285162180518437,0.0056693084725580505,-1.531774322200498e-10,0.06985139846801758,success,0,True
45,4.6000000000000005,0.1066451409084432,0.5697280549082271,-0.6923974128692703,0.019354896815010136,0.3611880518257351,0.07208490371704102,success,0,True
46,4.7,0.10737785458684967,0.5691203608048,-0.674336889422196,0.00951925132488934,0.1806052344707417,0.07270646095275879,success,0,True
47,4.800000000000001,0.10737785458684967,0.5691203608048,-0.674336889422196,0.0,0.0,0.1232912540435791,failure,4,False
