time,solve_mode,solver_status,u0,s,psdf,mf_probability_sum,mf_slack
0.0,sqp_rti,0,"[0.09056452023329374,-3.0158351909480822e-09,0.09928019311490179]",0.025739407612337714,0.10499998927116394,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09]","[null,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,3.0324213315864217e-13,1.456419535711266e-13]"
0.1,sqp_rti,0,"[0.06916779320391875,1.1075327903858438,0.07510358047664653]",0.03379732842828156,0.10499998927116394,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.98123170594522e-09,-2.980232227667301e-09]","[null,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331359988343e-15,1.2366331357920392e-15,7.050605452133612e-16]"
0.2,sqp_rti,0,"[0.06816222771910802,0.8949344774983828,0.08229395445762096]",0.03919432153762964,0.09698618203401566,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232005622696e-09,-2.977181778884841e-09,-2.9487966235475227e-09,-2.842535817837444e-09,-2.3817016692184723e-09,1.8590043948663038e-09,2.8239239280303252e-09,3.002461421153235e-08,1.989730557067082e-06]","[null,5.490935386437562e-17,5.490935386437562e-17,5.490935386437562e-17,5.490935386437562e-17,5.490935386437562e-17,5.490935386437562e-17,5.490935386437562e-17,5.490935386437562e-17,5.490935386437562e-17,5.490935386437562e-17,5.490935386437562e-17,5.490935381267683e-17,5.4909353916074406e-17,5.4909353967773195e-17,5.490935417456835e-17,5.490935500174896e-17,5.4909360016531424e-17,5.490945141998911e-17,5.4915025169751647e-17,5.139533009751273e-17]"
0.30000000000000004,sqp_rti,0,"[0.07952819938493633,0.8993439897976456,0.07920199585543543]",0.048359773700865756,0.09022748470306396,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.9536037504662715e-09,0.0006198658151817249,0.00355874423623298,0.010313059887390452,0.015259572258191245,0.013678159081883134,0.008031985980715362,0.0031688108585904984,0.0008705901351887535,0.0005563290392950337]","[null,1.811236800656634e-16,1.811236800656634e-16,1.811236800656634e-16,1.811236800656634e-16,1.811236800656634e-16,1.811236800656634e-16,1.811236800656634e-16,1.811236800656634e-16,1.811236800656634e-16,1.811236800656634e-16,1.8112368027245856e-16,2.003438737785472e-16,1.9364375558801834e-16,1.7970376219547746e-16,1.793628707252867e-16,1.7945184020402137e-16,1.8003015096648227e-16,1.8078437156067113e-16,1.811270360925049e-16,2.3741881431483884e-17]"
0.4,sqp_rti,0,"[0.09545895079786879,0.680833185849568,0.09996790194243935]",0.05552096019383447,0.08308661729097366,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,1.255446816561534e-06,0.003953169422214742,0.010313760351047752,0.025928492214389476,0.04575414589290966,0.06604799480434026,0.0850637992534054,0.10336123584509399,0.12255684700113251,0.1515349948248204,0.4561575246802974]","[null,1.9047247461037563e-13,1.9047247461037563e-13,1.9047247461037563e-13,1.9047247461037563e-13,1.9047247461037563e-13,1.9047247461037563e-13,1.9047247461037563e-13,1.9047247461037563e-13,1.9047247461037563e-13,1.9031731485619005e-13,1.940980362115392e-13,1.913416495435179e-13,1.8973592222065055e-13,1.891050945870902e-13,1.8893782127948192e-13,1.888061732917247e-13,1.8856983920442845e-13,1.890789926940497e-13,1.917541491416396e-13,8.000041633555198e-14]"
0.5,sqp_rti,0,"[0.10665372377270098,0.7045300206581122,0.10403466328717643]",0.06595556234810108,0.07649186998605728,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.9802296463987688e-09,-3.945250293124758e-09,4.6438290997041776e-06,0.0002495067500333792,0.002897779848782922,0.013179595585656456,0.03324203039876378,0.057496152394714894,0.077179704716756,0.08625785172967132,0.08369439715592791,0.08000996204707961,0.11897009468181602]","[null,1.0501387805102821e-16,1.0501387805102821e-16,1.0501387805102821e-16,1.0501387805102821e-16,1.0501387805102821e-16,1.0501387805102821e-16,1.0501387805102821e-16,1.0501387799932943e-16,1.0501406954334002e-16,1.0495275144586268e-16,1.0496826384823322e-16,1.049749724380974e-16,1.0483347704216439e-16,1.0466044393781174e-16,1.0445766154122255e-16,1.0568160189367666e-16,1.0327711526464873e-16,1.0440205411774852e-16,1.0589911392128297e-16,1.807950040368673e-17]"
0.6,sqp_rti,0,"[0.1160063946583797,0.5957672718455835,0.109895132517822]",0.07671308515695857,0.06908823549747467,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-1.959645418159184e-09,1.0897585702052126e-05,0.0004437548306039374,0.00606187918079254,0.028026342348440647,0.06929323191689091,0.11771641477533895,0.15785863302635833,0.17938239333207023,0.17855049371033332,0.15686798621889936,0.13295654851974598,0.1271586564370189,0.168945093391691]","[null,1.2827196623416565e-13,1.2827196623416565e-13,1.2827196623416565e-13,1.2827196623416565e-13,1.2827196623416565e-13,1.2827196623416565e-13,1.2827196747989966e-13,1.2842034470538954e-13,1.285315928021548e-13,1.3063241623545556e-13,1.3051084872598e-13,1.2754433229203063e-13,1.26774353827298e-13,1.2621995445747055e-13,1.269869453693245e-13,1.2677948829227555e-13,1.267925358467866e-13,1.2535371507598077e-13,1.3126959266030998e-13,5.5209897666059886e-14]"
0.7,sqp_rti,0,"[0.12460582661549705,0.5476397560265786,0.11284742016285526]",0.08854264987270151,0.06144607812166214,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.6940763786509336e-09,1.1320961881833291e-07,4.527127610895465e-05,0.001406188660223684,0.010825963849691755,0.03644246944114099,0.07422308945030737,0.10939704931156308,0.12817879199516186,0.12479115817691949,0.10408141044233227,0.08388571207755008,0.06928346958466741,0.06811748106048549,0.20679166927531584]","[null,2.403367099031948e-14,2.403367099031948e-14,2.403367099031948e-14,2.403367099031948e-14,2.403367099031948e-14,2.4033671003625455e-14,2.4033941615388035e-14,2.4016898007650636e-14,2.4078729664831857e-14,2.414008437014363e-14,2.4088463606200258e-14,2.3971455968670724e-14,2.3889812702573326e-14,2.3980767144238367e-14,2.3905845074774048e-14,2.3938276195052843e-14,2.4085956653548664e-14,2.4573360943556368e-14,2.6869912347484753e-14,7.211930894198873e-15]"
0.7999999999999999,sqp_rti,0,"[0.1300867645421031,0.4966670040413922,0.11337654960517907]",0.10088373633663808,0.053242940455675125,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.8959138143047625e-09,1.1721940998410396e-07,5.280621547962272e-05,0.001766235923509829,0.013580351844979577,0.044549031434700403,0.08799114717218331,0.12561228428490773,0.14245509085152258,0.13376335763655584,0.10647118181212606,0.07898902787955181,0.056521485873098964,0.041475361374632425,0.09788918298697064,0.021713839868545304]","[null,7.74036135234645e-11,7.74036135234645e-11,7.74036135234645e-11,7.74036135234645e-11,7.740361371348277e-11,7.740625451212922e-11,7.740119422302033e-11,7.748860235746338e-11,7.758899796937903e-11,7.757451804634275e-11,7.728965936230029e-11,7.722029322214553e-11,7.711104032413854e-11,7.715656631341097e-11,7.717237303448989e-11,7.711568179931123e-11,7.698209693878095e-11,7.914414197065558e-11,7.822291556723181e-11,1.691342476249553e-11]"
0.8999999999999999,sqp_rti,0,"[0.13428655056220834,0.4901895383788904,0.11344044943874872]",0.11358153753678388,0.04458259791135788,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.9837392279130626e-09,2.8081159619830487e-08,2.0083404611792588e-05,0.0011024432265432094,0.010948186655482195,0.041250537713333923,0.08815437180427815,0.1320997136845719,0.15553555514942802,0.1456422291250668,0.1151053891952632,0.08386885877087275,0.05772922844913603,0.03983034328042462,0.08136632359289103,0.02253490473641212,0.019259422774985435]","[null,2.617677294138611e-13,2.617677294138611e-13,2.617677294138611e-13,2.617677294349542e-13,2.6176968266728797e-13,2.618839072039413e-13,2.6192342105853176e-13,2.6215449948287704e-13,2.614011168030807e-13,2.6092286136365427e-13,2.6156400308595786e-13,2.6002281549622826e-13,2.59617443582647e-13,2.593536704789638e-13,2.5966762271870583e-13,2.608319575425088e-13,2.611217132654363e-13,2.6205850004127193e-13,2.6461334819338255e-13,8.30579963896433e-14]"
