timestep,time,x,y,theta,v,omega,controller_computation_time,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.075,0.7813326245826607,-1.5702785568819317,0.13667375417339156,0.005177699129649204,2.2441962870000225,0.5365023612976074,success,0,True
1,0.2,0.0750123988593855,0.7573859680330032,-1.6323001706043734,0.2394665975953579,-0.6202161372244165,0.31629449899992323,0.3079826831817627,success,0,True
2,0.30000000000000004,0.07356433550493947,0.733871388615529,-1.5743330443932944,0.2355912419125952,0.5796712621107912,0.25680939799997304,0.2501084804534912,success,0,True
3,0.4,0.0734819716753923,0.7105832736210662,-1.5409383044110214,0.2328826064341732,0.3339473998227285,0.2710400989999471,0.2639005184173584,success,0,True
4,0.5,0.07422243266984485,0.6857912451618231,-1.5370700232288583,0.24803083631037215,0.038682811821630414,0.25600449800003844,0.24892115592956543,success,0,True
5,0.6000000000000001,0.07508989205224105,0.6600804389179302,-1.4770787689649785,0.2572543572985905,0.5999125426387992,0.2622869990000254,0.2519388198852539,success,0,True
6,0.7000000000000001,0.0770104987604212,0.6396469089205754,-1.3770787689863626,0.20523593210749125,0.9999999997861582,0.2811143979999997,0.2698681354522705,success,0,True
7,0.8,0.08003999537237934,0.6242042921553017,-1.2770787689863634,0.15736971191464288,0.9999999999999917,0.2569275990000506,0.2493901252746582,success,0,True
8,0.9,0.08306066933906796,0.614217467591013,-1.1770787689864326,0.10433654014337918,0.9999999999993072,0.28596929800005455,0.2790992259979248,success,0,True
9,1.0,0.08745012222810528,0.603650842874231,-1.0770787689877594,0.11442065135734365,0.9999999999867303,0.27873729800001,0.26848435401916504,success,0,True
10,1.1,0.09339334036606531,0.5926075174530407,-0.9770787689877596,0.12541007861957665,0.9999999999999986,0.2688928989999795,0.2607254981994629,success,0,True
11,1.2000000000000002,0.10055004387278099,0.5820042595618017,-0.8770787689879542,0.12792477593928395,0.999999999998053,0.3206035979999342,0.3137238025665283,success,0,True
12,1.3,0.10885171063229004,0.5720215583472235,-0.7770787689882275,0.12983527815100174,0.9999999999972671,0.2653208980000272,0.2586665153503418,success,0,True
13,1.4000000000000001,0.11847979942442789,0.5625523511580424,-0.6770787689882299,0.13504294819831553,0.9999999999999757,0.2728552989999571,0.2660098075866699,success,0,True
14,1.5,0.12952856588140577,0.5536708971725318,-0.5770787689882304,0.14175876167545362,0.9999999999999957,0.264107297999999,0.256650447845459,success,0,True
