solve_step,horizon_stage,phi,d_mf_mask,phi_gt_d_mf_mask,mf_valid,mf_active,row_g_residual,row_g_feasible,row_m_residual_before_slack,row_m_lower_slack,row_m_residual_after_slack,row_m_feasible_before_slack,row_m_feasible_after_slack
0,1,0.029999956488609314,0.001,True,True,True,0.04134007943214835,True,0.20000000298023224,7.519802967719237e-12,0.20000000298775203,True,True
0,2,0.029999956488609314,0.001,True,True,True,0.05360430481352918,True,0.20000000298023224,7.519802967719237e-12,0.20000000298775203,True,True
0,3,0.029999956488609314,0.001,True,True,True,0.06578467722594983,True,0.20000000298023224,7.519802967719237e-12,0.20000000298775203,True,True
0,4,0.029999956488609314,0.001,True,True,True,0.07787059152932574,True,0.20000000298023224,7.519802967719237e-12,0.20000000298775203,True,True
0,5,0.029999956488609314,0.001,True,True,True,0.08985069684408165,True,0.20000000298023224,7.519802967719237e-12,0.20000000298775203,True,True
0,6,0.029999956488609314,0.001,True,True,True,0.10171429392994358,True,0.20000000298023224,7.519802967719237e-12,0.20000000298775203,True,True
0,7,0.029999956488609314,0.001,True,True,True,0.11345249988986261,True,0.20000000298023224,7.519802967719237e-12,0.20000000298775203,True,True
0,8,0.029999956488609314,0.001,True,True,True,0.1250593599694293,True,0.20000000298023224,7.519802967719237e-12,0.20000000298775203,True,True
0,9,0.029999956488609314,0.001,True,True,True,0.1365330280791237,True,0.20000000298023224,7.519802967719237e-12,0.20000000298775203,True,True
0,10,0.029999956488609314,0.001,True,True,True,0.14787709237923763,True,0.20000000298023224,7.519802967719237e-12,0.20000000298775203,True,True
0,11,0.029999956488609314,0.001,True,True,False,0.1591020672982041,True,,,,,
0,12,0.029999956488609314,0.001,True,True,False,0.17022698035565165,True,,,,,
0,13,0.029999956488609314,0.001,True,True,False,0.18128081155003317,True,,,,,
0,14,0.029999956488609314,0.001,True,True,False,0.19230324305103896,True,,,,,
0,15,0.029999956488609314,0.001,True,True,False,0.20334369698832833,True,,,,,
0,16,0.029999956488609314,0.001,True,True,False,0.2144569780171801,True,,,,,
0,17,0.029999956488609314,0.001,True,True,False,0.22569314981708566,True,,,,,
0,18,0.029999956488609314,0.001,True,True,False,0.23707902536347214,True,,,,,
0,19,0.029999956488609314,0.001,True,True,False,0.24858967063550064,True,,,,,
0,20,0.029999956488609314,0.001,True,True,False,0.26011141601855026,True,,,,,
1,1,0.0299999937415123,0.001,True,True,True,0.029605536685699957,True,0.20000000298023224,8.156321079326611e-13,0.20000000298104786,True,True
1,2,0.0299999937415123,0.001,True,True,True,0.030234593128640658,True,0.20000000298023224,8.156321079326611e-13,0.20000000298104786,True,True
1,3,0.0299999937415123,0.001,True,True,True,0.030870832509401896,True,0.20000000298023224,8.156321079326611e-13,0.20000000298104786,True,True
1,4,0.030000001192092896,0.001,True,True,True,0.03149602149234906,True,0.20000000298023224,8.156321079326611e-13,0.20000000298104786,True,True
1,5,0.030000001192092896,0.001,True,True,True,0.0320897549155775,True,0.20000000298023224,8.156321079326611e-13,0.20000000298104786,True,True
1,6,0.030000001192092896,0.001,True,True,True,0.032629781146721326,True,0.20000000298023224,8.156321079326611e-13,0.20000000298104786,True,True
1,7,0.0299999937415123,0.001,True,True,True,0.017634413418143244,True,0.20000000298023224,8.156321079326611e-13,0.20000000298104786,True,True
1,8,0.0299999937415123,0.001,True,True,True,0.014620582421150913,True,0.20000000298023224,8.156321079326611e-13,0.20000000298104786,True,True
1,9,0.0299999937415123,0.001,True,True,True,0.011229388610179095,True,0.20000000298023224,8.156321079326611e-13,0.20000000298104786,True,True
1,10,0.0299999937415123,0.001,True,True,True,0.007462298716205112,True,0.20000000298023224,8.156321079326611e-13,0.20000000298104786,True,True
1,11,0.0299999937415123,0.001,True,True,False,0.005367286972931717,True,,,,,
1,12,0.0299999937415123,0.001,True,True,False,0.003707731105874964,True,,,,,
1,13,0.0299999937415123,0.001,True,True,False,0.025188661953723934,True,,,,,
1,14,0.0299999937415123,0.001,True,True,False,0.026003861714109178,True,,,,,
1,15,0.030000001192092896,0.001,True,True,False,0.0004496782430130214,True,,,,,
1,16,0.030000001192092896,0.001,True,True,False,1.598901566701727e-12,True,,,,,
1,17,0.0299999937415123,0.001,True,True,False,0.030238808490826524,True,,,,,
1,18,0.0299999937415123,0.001,True,True,False,0.03293188050798604,True,,,,,
1,19,0.0299999937415123,0.001,True,True,False,0.03659021966833775,True,,,,,
1,20,0.0299999937415123,0.001,True,True,False,0.041078738072873794,True,,,,,
2,1,0.02928764373064041,0.001,True,True,True,0.028042932211632766,True,0.20000000298023224,6.761471615184109e-15,0.200000002980239,True,True
2,2,0.028318453580141068,0.001,True,True,True,0.027610245982415495,True,0.20000000304999282,6.761471624451117e-15,0.2000000030499996,True,True
2,3,0.027067843824625015,0.001,True,True,True,0.027023101413455188,True,0.19999966135805203,6.76188819299534e-15,0.1999996613580588,True,True
2,4,0.025514138862490654,0.001,True,True,True,0.026253814191538744,True,0.1999471728210555,6.825342411651476e-15,0.19994717282106234,True,True
2,5,0.023640021681785583,0.001,True,True,True,0.02527432346138249,True,0.19936746415727238,6.811051235072186e-15,0.19936746415727918,True,True
2,6,0.021433191373944283,0.001,True,True,True,0.024058423383969456,True,0.19810601592614574,6.772354100128838e-15,0.1981060159261525,True,True
2,7,0.018886828795075417,0.001,True,True,True,0.022585219267790262,True,0.19664534783272697,6.73699377716419e-15,0.1966453478327337,True,True
2,8,0.01599949784576893,0.001,True,True,True,0.020843308649942105,True,0.18961642603781415,6.7527611663079064e-15,0.1896164260378209,True,True
2,9,0.012774643488228321,0.001,True,True,True,0.01883740653622954,True,0.1454154090969162,6.752512519214968e-15,0.14541540909692294,True,True
2,10,0.009219692088663578,0.001,True,True,True,0.016598676361796096,True,2.1733725930062064e-11,6.743160956405284e-15,2.174046909101847e-11,True,True
2,11,0.006424359977245331,0.001,True,True,False,0.011905484806849012,True,,,,,
2,12,0.004552297294139862,0.001,True,True,False,0.008086238304161997,True,,,,,
2,13,0.002880573272705078,0.001,True,True,False,0.005121431380332553,True,,,,,
2,14,0.0014202147722244263,0.001,True,True,False,0.002913996671589675,True,,,,,
2,15,0.00017590448260307312,0.001,False,True,False,0.0013760283813992469,True,,,,,
2,16,-0.0008502267301082611,0.001,False,True,False,0.00042738019865429244,True,,,,,
2,17,-0.0017100684344768524,0.001,False,True,False,1.6606695519005843e-05,True,,,,,
2,18,-0.002236325293779373,0.001,False,True,False,8.826273045769994e-15,True,,,,,
2,19,-0.002582170069217682,0.001,False,True,False,0.000293624119677649,True,,,,,
2,20,-0.002915911376476288,0.001,False,True,False,0.000593621755572149,True,,,,,
3,1,0.029043061658740044,0.001,True,True,True,0.028488551038841924,True,0.20000000298023227,1.77594163304791e-12,0.2000000029820082,True,True
3,2,0.028610672801733017,0.001,True,True,True,0.028766748893999286,True,0.20000000596787745,1.77594203621839e-12,0.2000000059696534,True,True
3,3,0.028026297688484192,0.001,True,True,True,0.02885326049949015,True,0.19999775291479477,1.7764240489813026e-12,0.19999775291657118,True,True
3,4,0.027262812480330467,0.001,True,True,True,0.028711068642410548,True,0.1998994819489221,1.7849159055069324e-12,0.199899481950707,True,True
3,5,0.026292411610484123,0.001,True,True,True,0.028304173861743845,True,0.19901421567771982,1.7794275480389163e-12,0.19901421567949926,True,True
3,6,0.025089042261242867,0.001,True,True,True,0.02759919639126366,True,0.19552188374299131,1.7686164236766752e-12,0.19552188374475993,True,True
3,7,0.02363136038184166,0.001,True,True,True,0.026567818478827963,True,0.18677147412358583,1.7659741091933596e-12,0.1867714741253518,True,True
3,8,0.02190716192126274,0.001,True,True,True,0.02519035311539847,True,0.15868031915128533,1.7660041627775037e-12,0.15868031915305134,True,True
3,9,0.019919898360967636,0.001,True,True,True,0.02346097797879244,True,0.047591435756204614,1.7722215463383125e-12,0.047591435757976835,True,True
3,10,0.01770022138953209,0.001,True,True,True,0.021553519695528704,True,3.0504556658428328e-09,1.7626419945462712e-12,3.052218307837379e-09,True,True
3,11,0.012859329581260681,0.001,True,True,False,0.01677751031711204,True,,,,,
3,12,0.009112313389778137,0.001,True,True,False,0.011729443563477632,True,,,,,
3,13,0.00625234842300415,0.001,True,True,False,0.007674167804489235,True,,,,,
3,14,0.004179276525974274,0.001,True,True,False,0.0045324055383434425,True,,,,,
3,15,0.0028015971183776855,0.001,True,True,False,0.00223794090395274,True,,,,,
3,16,0.0020368658006191254,0.001,True,True,False,0.0007391461009714773,True,,,,,
3,17,0.0018082894384860992,0.001,True,True,False,2.8456720868597074e-09,True,,,,,
3,18,0.002054411917924881,0.001,True,True,False,3.898548150971237e-13,True,,,,,
3,19,0.002719081938266754,0.001,True,True,False,0.0004988771928406965,True,,,,,
3,20,0.0033663511276245117,0.001,True,True,False,0.0008528872276452604,True,,,,,
4,1,0.02948967181146145,0.001,True,True,True,0.02761810418869414,True,0.2000000029802337,1.9375616560755396e-16,0.2000000029802339,True,True
4,2,0.029771866276860237,0.001,True,True,True,0.026743042495137058,True,0.1999999316044485,1.937568507845198e-16,0.1999999316044487,True,True
4,3,0.02970915287733078,0.001,True,True,True,0.030496111247631436,True,0.19996345116264808,1.9426613810700106e-16,0.19996345116264827,True,True
4,4,0.02972768247127533,0.001,True,True,True,0.02487323528795439,True,0.19919404741848906,1.9443462108467452e-16,0.19919404741848926,True,True
4,5,0.02932649664580822,0.001,True,True,True,0.02387333760620896,True,0.19487105429268414,1.940147751345427e-16,0.19487105429268434,True,True
4,6,0.0286264568567276,0.001,True,True,True,0.022826785063397352,True,0.18230509602483547,1.938019097552533e-16,0.18230509602483566,True,True
4,7,0.027598999440670013,0.001,True,True,True,0.02173403821434841,True,0.13601063296913984,1.930435020374272e-16,0.13601063296914004,True,True
4,8,0.026224397122859955,0.001,True,True,True,0.020600645973629254,True,0.0325810772337527,1.926615599457303e-16,0.03258107723375289,True,True
