time,stage,v,omega,sigma_f,sigma_l,sigma_psi,P_lpsi
0.0,0,0.1234012440130457,9.025934074869931e-08,0.00020000060122513813,0.00024999926085762645,0.00024999926085762645,-8.094260117906426e-27
0.0,1,0.122642264871025,6.260842171463153e-08,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,7.712577750815357e-10
0.0,2,0.12180373036036905,4.1000379495514176e-08,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,1.537771930525442e-09
0.0,3,0.12085914525945339,2.5151914750509352e-08,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,2.2990452452777487e-09
0.0,4,0.11980105269457922,1.4031657829790483e-08,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,3.054414903149332e-09
0.0,5,0.11863596884760619,6.32778241448904e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,3.803171482490452e-09
0.0,6,0.11738205678538384,9.777815314773577e-10,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,4.544646287787991e-09
0.0,7,0.11606859763331247,-2.761611218048489e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,5.278284142696639e-09
0.0,8,0.11473667784313693,-5.382870376056894e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,6.003712877904843e-09
0.0,9,0.1134406397969345,-7.2060899959812264e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,6.720817114424448e-09
0.0,10,0.1122497461097066,-8.437516029416108e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,7.429821113155289e-09
0.0,11,0.11124912765650215,-9.20798204695633e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,8.131382026340956e-09
0.0,12,0.1105383092049695,-9.596848748201442e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,8.826689074194093e-09
0.0,13,0.11022431245490849,-9.646579179493867e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,9.517553506725153e-09
0.0,14,0.11040453699661043,-9.37172991013024e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,1.0206455459568332e-08
0.0,15,0.11113280807762042,-8.764985814730669e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,1.0896483815797145e-08
0.0,16,0.11236171593130675,-7.802429118665055e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,1.1591063866282274e-08
0.0,17,0.11385875350862476,-6.451198776778618e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,1.2293324590852941e-08
0.0,18,0.11510645084214514,-4.685344809924774e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,1.3004941800281846e-08
0.0,19,0.11521745200512125,-2.514274779963482e-09,0.00020000153662893337,0.00025000000918558627,0.00025000000918558627,1.3724357118045253e-08
