timestep,time,x,y,theta,v,omega,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.075,0.7826598755986953,-1.5707963177689626,0.1234012440130457,9.025934074869931e-08,0.14432597160339355,success,0,True
1,0.2,0.0750000001032154,0.7712244489018173,-1.561998643836837,0.11435426696878068,0.08797673932125712,0.13109230995178223,success,0,True
2,0.30000000000000004,0.07511241607851403,0.7584468714969003,-1.5555497048393694,0.12778071908161623,0.06448938997467524,0.13380718231201172,success,0,True
3,0.4,0.07533316239179537,0.7439696181877874,-1.5805355662674652,0.14478936159505845,-0.24985861428095718,0.24118852615356445,success,0,True
4,0.5,0.07522495318355915,0.7328593269577155,-1.5910664297402701,0.11110818171933173,-0.10530863472804941,0.26101207733154297,success,0,True
5,0.6000000000000001,0.07492738469265534,0.7181811708625533,-1.5789836864887168,0.14681172070401133,0.12082743251553432,0.12871980667114258,success,0,True
6,0.7000000000000001,0.074805041104204,0.7032385203214627,-1.489229204546454,0.14943151379370698,0.8975448194226276,0.24653983116149902,success,0,True
7,0.8,0.07568291507722946,0.6924998035963743,-1.4367506400288041,0.10774539415409273,0.5247856451764987,0.3979356288909912,success,0,True
8,0.9,0.07676530660646169,0.6844734292783647,-1.4047792164720918,0.08099028096960634,0.31971423556712353,0.3757791519165039,success,0,True
9,1.0,0.07894324043621084,0.6714754449706578,-1.3497363097398554,0.13179187828927955,0.5504290673223644,0.37602949142456055,success,0,True
10,1.1,0.08071945222677718,0.663571781134799,-1.2954581641495886,0.08100791958519181,0.5427814559026684,0.39722776412963867,success,0,True
11,1.2000000000000002,0.08182533411309385,0.6596573452829767,-1.2683444185698385,0.04067650769733708,0.271137455797501,0.3842318058013916,success,0,True
12,1.3,0.08301599384622955,0.6558414317852272,-1.256905038121316,0.039973574299051226,0.11439380448522402,0.376389741897583,success,0,True
13,1.4000000000000001,0.08492314437502238,0.6499664695678332,-1.2616809899570978,0.06176763245849844,-0.04775951835781786,0.38272643089294434,success,0,True
14,1.5,0.08607303165010868,0.6463657843047191,-1.37193037594417,0.03779837973962934,-1.1024938598707226,0.3916909694671631,success,0,True
15,1.6,0.08865974119855254,0.633530405237058,-1.449965108583819,0.13093434312607471,-0.7803473263964884,0.39742302894592285,success,0,True
16,1.7000000000000002,0.08953666428099463,0.6263083380455419,-1.487612182687672,0.07275111587549193,-0.3764707410385301,0.38071632385253906,success,0,True
17,1.8,0.09062065076803374,0.6133072415880892,-1.4994578412548645,0.1304620771719005,-0.11845658567192396,0.36968469619750977,success,0,True
18,1.9000000000000001,0.09140867860409363,0.6022796655007354,-1.4349842327251638,0.11055696370323409,0.6447360852970065,0.40801525115966797,success,0,True
19,2.0,0.09215676108715513,0.5968053564511274,-1.3444117495216292,0.05525186600657342,0.9057248320353455,0.2881295680999756,success,0,True
20,2.1,0.09293753589190568,0.5934155902933407,-1.2614212964557345,0.034785232355425834,0.8299045306589459,0.1284935474395752,success,0,True
21,2.2,0.09612877259925752,0.5834316983181732,-1.2256844997852745,0.10481511851549008,0.3573679667046014,0.11764883995056152,success,0,True
22,2.3000000000000003,0.09790052984760318,0.5785032891843831,-1.105684499818798,0.052372073032382005,1.1999999996647646,0.23527169227600098,success,0,True
23,2.4000000000000004,0.10038047242118404,0.5735615069194969,-0.9856844998189368,0.055291343917292034,1.199999999998612,0.25765013694763184,success,0,True
24,2.5,0.1033467864949021,0.5690840457700377,-0.9248183728573374,0.0537091030728077,0.6086612696159941,0.13610076904296875,success,0,True
25,2.6,0.10980856391236532,0.5605126541390415,-0.8048183728574224,0.10734212681177369,1.199999999999149,0.24093842506408691,success,0,True
26,2.7,0.11354839278921136,0.5566246729679323,-0.6848332230665836,0.05394693468121389,1.1998514979083885,0.3798558712005615,success,0,True
27,2.8000000000000003,0.12072063467742979,0.5507671988959074,-0.6279551801220019,0.09260186618398036,0.5687804294458169,0.26862025260925293,success,0,True
28,2.9000000000000004,0.12446004781799354,0.548052431608085,-0.5079551801242848,0.046209492599304264,1.1999999999771718,0.25484132766723633,success,0,True
29,3.0,0.1358129316885805,0.5417325403270504,-0.42877332278032154,0.12993421334780536,0.7918185734396324,0.2550530433654785,success,0,True
30,3.1,0.14206675750457604,0.5388736840961666,-0.38963184563210973,0.06876292335675907,0.3914147714821184,0.24749255180358887,success,0,True
31,3.2,0.1534376946235711,0.5342044973596966,-0.30745944408128867,0.12292254298710552,0.8217240155082104,0.26572418212890625,success,0,True
32,3.3000000000000003,0.16495342805639812,0.5305479233903333,-0.25537717221737183,0.12082327991300153,0.5208227186391685,0.14552712440490723,success,0,True
33,3.4000000000000004,0.17600235043911672,0.5276632971101282,-0.1612315243310926,0.11419271193722919,0.9414564788627922,0.1199493408203125,success,0,True
34,3.5,0.19246379997972576,0.5249859524714034,-0.12033843833629507,0.16677754503905062,0.4089308599479754,0.1256701946258545,success,0,True
35,3.6,0.20427701101815343,0.523557466975814,-0.0711885157937393,0.11899265769346389,0.4914992254255576,0.12862062454223633,success,0,True
36,3.7,0.22240054429405653,0.5222650956411424,-0.03927733897315853,0.18169553711344927,0.3191117682058077,0.1355879306793213,success,0,True
37,3.8000000000000003,0.23478015194634788,0.521778607399308,0.006421414961705223,0.12389162862522775,0.45698753934863745,0.13544058799743652,success,0,True
38,3.9000000000000004,0.2488786523214747,0.5218691409649288,0.03415707073170894,0.1409879105292206,0.2773565577000372,0.11210966110229492,success,0,True
39,4.0,0.2609668046486149,0.5222821974899157,0.07867542978146938,0.12095207413557581,0.44518359049760436,0.1300809383392334,success,0,True
40,4.1000000000000005,0.272962965127792,0.5232279527296435,0.1158814888752024,0.12033383531477909,0.3720605909373302,0.12556838989257812,success,0,True
41,4.2,0.28425568194886663,0.5245424587993642,0.15921756412188987,0.11368965626138289,0.43336075246687455,0.11725211143493652,success,0,True
