time,solve_mode,solver_status,u0,s,psdf,mf_probability_sum,mf_slack
0.0,sqp_rti,0,"[0.12340121774384875,1.2433996964292962e-09,0.09528987394984226]",0.0223102373949866,0.029999956488609314,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09]","[null,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.6486581583271542e-13,1.467814188006302e-13]"
0.1,sqp_rti,0,"[0.11457704246032764,0.2372252433238467,0.08514618885818453]",0.03210474066035372,0.0299999937415123,"[-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09,-2.980232227667301e-09]","[null,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,3.742241555100668e-12,6.897907138770518e-12]"
0.2,sqp_rti,0,"[0.119691588490811,0.07965664392501282,0.0800021732705179]",0.04304804334746957,0.028233634307980537,"[-2.980232227667301e-09,-2.980232227667301e-09,-5.9147031716833e-09,3.0634797671125202e-06,0.000598371150512228,0.010443378477606957,0.055282354977418124,0.1526637885003484,0.2892416578186299,0.43777856242337815,0.8435771519189899,1.2188638894012598,0.541537341669472,0.4666524157539714,0.4792946473676241,0.5109427449571637,0.5544911336496579,0.607799386795626,0.6685748120253308,0.7345300691921139,0.8110147541134489]","[null,2.6736641528378492e-17,2.6736642206925088e-17,2.6755132970026356e-17,2.676777042216744e-17,2.6715269624117868e-17,2.6691710693091745e-17,2.668072322070346e-17,2.662898213634773e-17,2.6768442551651578e-17,2.6736641521916143e-17,2.6736641521916143e-17,2.6736641521916143e-17,2.6736641521916143e-17,2.6736641521916143e-17,2.6736641521916143e-17,2.6736641521916143e-17,2.6736641521916143e-17,2.6736641521916143e-17,2.6736641521916143e-17,6.5871219939758046e-18]"
0.30000000000000004,sqp_rti,0,"[0.16167593039741074,-0.4718026679624495,0.12460078191465078]",0.05318868144252531,0.027362462133169174,"[-2.980232227667301e-09,-2.9803503276415455e-09,5.060550395397101e-08,3.078298882316921e-05,0.0008830613929170505,0.006917177806642583,0.027271791142661345,0.0717868424058033,0.23256048596117013,0.6600758239597646,0.6517576196492818,0.44859463350080625,0.5006029785228445,0.5657337950707573,0.6207691211450201,0.666898822166426,0.7054316733014463,0.7391224169192039,0.7983528591870808,0.9466275223675005,1.1831432348686384]","[null,1.5856240617692544e-14,1.5856253860254162e-14,1.5854150992159474e-14,1.5853496478583463e-14,1.5852626601669738e-14,1.584300922863839e-14,1.5836356718972813e-14,1.581798130252059e-14,1.5814478113557776e-14,1.5813904659587897e-14,1.582218310733034e-14,1.5810494308526438e-14,1.579962790631562e-14,1.585464762149954e-14,1.5833896215975626e-14,1.5848323775468782e-14,1.583011086148022e-14,1.5835904894006337e-14,1.600723790261731e-14,2.1075021210012775e-15]"
0.4,sqp_rti,0,"[0.13763979280634325,-0.16362929141111865,0.09673662198259837]",0.06499253034251247,0.028047388419508934,"[-2.980232227667301e-09,7.259332579501176e-10,0.00020093292535156015,0.007300431416298492,0.03607367231834396,0.08131442002472472,0.12543626661499246,0.16122157846665602,0.19510972184215458,0.2362930472725564,0.28615038127975695,0.3468680046910156,0.4232330863510963,0.5275154879084123,0.5652998230095985,0.39750683462588726,0.620561192520374,0.9457146882989409,0.75897917038439,0.689811566751662,0.7389202652130444]","[null,7.207132848662876e-14,7.208900544524453e-14,7.215977611296348e-14,7.214915108782446e-14,7.198097008520907e-14,7.198310527230365e-14,7.196318899719635e-14,7.193538777919341e-14,7.193174194077715e-14,7.194149933490665e-14,7.21834356619798e-14,7.333480742816833e-14,7.223679953294555e-14,7.207128812048972e-14,7.207128812049174e-14,7.207128812049153e-14,7.207128812049113e-14,7.207128812049355e-14,7.207128812049254e-14,1.677943240481967e-14]"
0.5,sqp_rti,0,"[0.11074724297620007,-0.10205904629557164,0.07101898556305318]",0.07772596484912238,0.027051180601119995,"[-2.980232227667301e-09,3.19073069632303e-08,0.000287860654322597,0.004621099886347291,0.00863417135877595,0.018160224387947843,0.051484738224708615,0.14863136532997895,0.38305309124110815,0.7140238184751737,0.5576814594963053,0.4672720547916159,0.5607264389556199,0.5489216241179145,0.453868168159908,0.3950363324796207,0.3894012140213368,0.44519850276594203,0.5839127637138792,0.8537597344949528,1.2285781093745747]","[null,1.5083580437077107e-12,1.5106279458549596e-12,1.5123803515726877e-12,1.5113100676986328e-12,1.5130267627802476e-12,1.5095479727915287e-12,1.5081532945592798e-12,1.50890303514745e-12,1.508248889903288e-12,1.508670375089292e-12,1.5086958270688529e-12,1.5083468916741743e-12,1.5083468916742875e-12,1.5083468916741149e-12,1.508346891674117e-12,1.5083468916741167e-12,1.5083468916741163e-12,1.5083468916741187e-12,1.5083468916741177e-12,3.308479641547545e-13]"
0.6,sqp_rti,0,"[0.2484407380267099,0.33809930593994086,0.18615801294593476]",0.09083154690073379,0.026655973866581917,"[-2.980232227667301e-09,-5.633559563289481e-09,3.847513577964756e-05,0.0009398996949463445,0.004800438559584119,0.01684429370836396,0.04353060487596089,0.06802862368424739,0.09972102582979231,0.1951998239650699,0.31345054618910334,0.42844546128050603,0.548084152774176,0.6059447345729054,0.6369606248562956,0.6606533216079635,0.7092221609944296,0.7626342884457202,0.8203506866313546,0.9173977636896902,1.0775961903592675]","[null,4.683848998120334e-14,4.684872488859559e-14,4.708943093110494e-14,4.754145466094974e-14,4.709573666759744e-14,4.666318687699421e-14,4.666999537237183e-14,4.731824925493993e-14,4.6903771189110145e-14,4.687552231240026e-14,4.655312058782813e-14,4.668129074991053e-14,4.66671514427581e-14,4.6740430956255873e-14,4.720362025852087e-14,4.940692293746344e-14,4.779479870359461e-14,4.686622278517728e-14,4.7439017402629095e-14,1.0006249914675624e-14]"
0.7,sqp_rti,0,"[0.1240865704369623,1.0280234738842484,0.13913429979904954]",0.10253816201501502,0.02856825664639473,"[-2.980232227667301e-09,0.0018737884543385541,0.05358075311669075,0.11586142712275116,0.20232020586986882,0.3028076362465362,0.38126228333890505,0.4561531548626439,0.511544504247385,0.5769462493199373,0.6767180354868025,1.0105959705317946,1.2715087182745115,1.2680853048003484,1.1111554459442246,0.5834407340489569,0.32264974451132106,0.03551209885869683,0.08474657688654991,0.5824316221891268,0.46837750190456867]","[null,2.062631317937456e-15,2.0629318009846517e-15,2.0593953434141564e-15,2.060980835954759e-15,2.06161190706843e-15,2.0606177861019893e-15,2.0605936799742263e-15,2.060103124561623e-15,2.0604496827034838e-15,2.0621400125915193e-15,2.0606991048077064e-15,2.059617312984192e-15,2.060299380122708e-15,2.0662496033907932e-15,2.0662496033928127e-15,2.0662496033926108e-15,2.066249603392207e-15,2.0662496034204797e-15,2.066249603367771e-15,3.3279270318027296e-16]"
0.7999999999999999,sqp_rti,0,"[0.0842939143051867,0.4986810899390929,0.09674541082139329]",0.11511871943476697,0.022203363478183746,"[-2.980232227667301e-09,-2.980232227667301e-09,null,0.1470316109731094,0.4497720482346093,0.4875809026837395,0.4405632816135377,0.310334436370632,0.2512633252969188,0.19882572555436334,0.19216556697104786,0.20418090394666671,0.21876762350441742,0.22927305284013305,0.2512164788833527,0.29385794945849214,0.3498215357019426,0.41049488845207166,0.46459598304237454,0.46061987207036453,0.35462286376018853]","[null,9.577918383445752e-17,9.57791838306205e-17,9.552026118366013e-17,9.515720144915194e-17,9.577918381244514e-17,9.577918386071081e-17,9.577918384394909e-17,9.577918386111471e-17,9.577918382860102e-17,9.577918386091276e-17,9.577918383627505e-17,9.577918383263998e-17,9.577918384253545e-17,9.577918382496594e-17,9.577918382698543e-17,9.577918382678348e-17,9.577918382637958e-17,9.577918385465236e-17,9.577918387949201e-17,3.8050245687235753e-17]"
0.8999999999999999,sqp_rti,0,"[0.14901148618216087,1.0180467462794112,0.15705975222687915]",0.12335175112377214,0.01955357939004898,"[-2.980232227667301e-09,8.818693170015157e-06,0.023746041165417175,0.09589261133242638,0.21368203957872095,0.33011092323257546,0.4322524225979059,0.5157796929341381,0.5745528927645089,0.6208066445562881,0.6461757221727626,0.6555764445613252,0.6639297607173724,0.6760680688232263,0.6887651099325842,0.7087586057692501,0.7481282062828114,0.7918739119898237,0.8462878292917126,0.9586221741836674,1.4060286320079836]","[null,2.2040119257391742e-16,2.2026803729557684e-16,2.2098672498128138e-16,2.200883035539867e-16,2.2030916279318526e-16,2.2020954423627907e-16,2.2021870571463431e-16,2.202636347074449e-16,2.2032136814533925e-16,2.2028700300746912e-16,2.2018542459534134e-16,2.2026588571196578e-16,2.298284735216174e-16,2.2007203941821594e-16,2.2009217000336883e-16,2.202059582407065e-16,2.2081476506763897e-16,2.2245541280908567e-16,2.2443624265246043e-16,2.790328990050701e-17]"
