solve_step,horizon_stage,phi,d_mf_mask,phi_gt_d_mf_mask,mf_valid,mf_active,row_g_residual,row_g_feasible,row_m_residual_before_slack,row_m_lower_slack,row_m_residual_after_slack,row_m_feasible_before_slack,row_m_feasible_after_slack
0,1,0.029999956488609314,0.001,True,True,True,0.041340078268589764,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,2,0.029999956488609314,0.001,True,True,True,0.05360430275694916,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,3,0.029999956488609314,0.001,True,True,True,0.06578467454211279,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,4,0.029999956488609314,0.001,True,True,True,0.0778705884362706,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,5,0.029999956488609314,0.001,True,True,True,0.08985069350940378,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,6,0.029999956488609314,0.001,True,True,True,0.10171429047807112,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,7,0.029999956488609314,0.001,True,True,True,0.1134524964110959,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,8,0.029999956488609314,0.001,True,True,True,0.12505935652831002,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,9,0.029999956488609314,0.001,True,True,True,0.13653302472141882,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,10,0.029999956488609314,0.001,True,True,True,0.14787708913743036,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,11,0.029999956488609314,0.001,True,True,True,0.15910206419556883,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,12,0.029999956488609314,0.001,True,True,True,0.1702269774091255,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,13,0.029999956488609314,0.001,True,True,True,0.18128080877224984,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,14,0.029999956488609314,0.001,True,True,True,0.1923032404517686,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,15,0.029999956488609314,0.001,True,True,True,0.20334369457550716,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,16,0.029999956488609314,0.001,True,True,True,0.21445697579768475,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,17,0.029999956488609314,0.001,True,True,True,0.2256931477973535,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,18,0.029999956488609314,0.001,True,True,True,0.2370790235499638,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,19,0.029999956488609314,0.001,True,True,True,0.24858966903474322,True,0.20000000298023224,1.6486581583271542e-13,0.2000000029803971,True,True
0,20,0.029999956488609314,0.001,True,True,True,0.2601114146356126,True,0.20000000298023224,1.467814188006302e-13,0.200000002980379,True,True
1,1,0.0299999937415123,0.001,True,True,True,0.030632813215376142,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,2,0.0299999937415123,0.001,True,True,True,0.03197611274192552,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,3,0.0299999937415123,0.001,True,True,True,0.03303976732481484,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,4,0.030000001192092896,0.001,True,True,True,0.03383134698733262,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,5,0.030000001192092896,0.001,True,True,True,0.034355675326740304,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,6,0.030000001192092896,0.001,True,True,True,0.03461493835678195,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,7,0.030000001192092896,0.001,True,True,True,0.03460886957879292,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,8,0.030000001192092896,0.001,True,True,True,0.034335025597341334,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,9,0.0299999937415123,0.001,True,True,True,0.05662612151461431,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,10,0.0299999937415123,0.001,True,True,True,0.03296442461870075,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,11,0.0299999937415123,0.001,True,True,True,0.06549276868893865,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,12,0.0299999937415123,0.001,True,True,True,0.07016178546927639,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,13,0.0299999937415123,0.001,True,True,True,0.028724051488864394,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,14,0.0299999937415123,0.001,True,True,True,0.026676444435493163,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,15,0.0299999937415123,0.001,True,True,True,0.024281409439328105,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,16,0.0299999937415123,0.001,True,True,True,0.021517272804383203,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,17,0.030000001192092896,0.001,True,True,True,0.018364160039923166,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,18,0.030000001192092896,0.001,True,True,True,0.014812011037561301,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,19,0.030000001192092896,0.001,True,True,True,0.010874810516511013,True,0.20000000298023224,3.742241555100668e-12,0.20000000298397447,True,True
1,20,0.030000001192092896,0.001,True,True,True,0.006611826553625161,True,0.20000000298023224,6.897907138770518e-12,0.20000000298713014,True,True
2,1,0.028087271377444267,0.001,True,True,True,0.026309290392693106,True,0.20000000298023224,2.6736641528378492e-17,0.20000000298023227,True,True
2,2,0.02591022290289402,0.001,True,True,True,0.025244734527348933,True,0.2000000054195818,2.6736642206925088e-17,0.20000000541958182,True,True
2,3,0.023467212915420532,0.001,True,True,True,0.023998440019380125,True,0.1999867956438825,2.6755132970026356e-17,0.19998679564388253,True,True
2,4,0.02075904980301857,0.001,True,True,True,0.022538176853928747,True,0.19905433643999965,2.676777042216744e-17,0.19905433643999967,True,True
2,5,0.017790228128433228,0.001,True,True,True,0.02083036964286442,True,0.19418251773571718,2.6715269624117868e-17,0.1941825177357172,True,True
2,6,0.014569523744285107,0.001,True,True,True,0.018842349151332746,True,0.18707238626637968,2.6691710693091745e-17,0.1870723862663797,True,True
2,7,0.011109999381005764,0.001,True,True,True,0.016544158122221174,True,0.16828785648179567,2.668072322070346e-17,0.1682878564817957,True,True
2,8,0.007428787183016539,0.001,True,True,True,0.013910645655988051,True,0.11310301080477592,2.662898213634773e-17,0.11310301080477594,True,True
2,9,0.003546430729329586,0.001,True,True,True,0.01092339236923082,True,1.7401635687974704e-12,2.6768442551651578e-17,1.740190337240022e-12,True,True
2,10,-0.0005141124129295349,0.001,False,True,False,0.006989019469344182,True,,,,,
2,11,-0.003985077142715454,0.001,False,True,False,0.007551247644925263,True,,,,,
2,12,-0.005484968423843384,0.001,False,True,False,0.005607403003677014,True,,,,,
