timestep,time,x,y,theta,v,omega,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.3090564520233294,0.2,-3.0158351173256725e-10,0.09056452023329374,-3.0158351173256725e-09,0.0674123764038086,success,0,True
1,0.2,0.3159732389195164,0.199999999997914,0.11074918830605168,0.06916786896187029,1.1074918860763519,0.05762791633605957,success,0,True
2,0.30000000000000004,0.3227476504116164,0.20075334310721335,0.20024321864035577,0.0681617025202754,0.8949403033430408,0.06103086471557617,success,0,True
3,0.4,0.3305415412575653,0.20233521660780643,0.2901780832026551,0.0795280191444778,0.899348645622993,0.06345057487487793,success,0,True
4,0.5,0.3390052262987906,0.20486252999301835,0.3467379419163136,0.08832965381123868,0.5655985871365848,0.06614112854003906,success,0,True
5,0.6000000000000001,0.3481386174077531,0.20816275450726274,0.3926230578987519,0.09711349802869562,0.45885115982438346,0.06596803665161133,success,0,True
6,0.7000000000000001,0.3578985097727966,0.21220456503108562,0.4380718950054619,0.105636987503298,0.45448837106709994,0.05590462684631348,success,0,True
7,0.8,0.36788922322867945,0.21688448717389122,0.48224828136730813,0.11032498657161995,0.44176386361846226,0.0618433952331543,success,0,True
8,0.9,0.378069993703713,0.22221383386296073,0.5194564896818146,0.11491302084516428,0.3720820831450645,0.052674293518066406,success,0,True
9,1.0,0.3876500668772958,0.22769210642236196,0.5466018521513702,0.1103581769722065,0.2714536246955568,0.055547475814819336,success,0,True
10,1.1,0.3972300959745138,0.2335209736867658,0.5700402777126854,0.11213948951621935,0.23438425561315163,0.06057024002075195,success,0,True
11,1.2000000000000002,0.40570571695859664,0.23895406183707626,0.6179540667873143,0.10067502069275633,0.47913789074628976,0.05460309982299805,success,0,True
12,1.3,0.41511640880486766,0.24564341528000488,0.670147910597241,0.11545933072294026,0.5219384380992664,0.06450200080871582,success,0,True
13,1.4000000000000001,0.4243293643399359,0.2529446360354253,0.7035865289742327,0.11755270061148154,0.3343861837699167,0.07179927825927734,success,0,True
14,1.5,0.43257818716134344,0.25994325056636775,0.7461680875573433,0.10817748531542644,0.42581558583110635,0.07054257392883301,success,0,True
15,1.6,0.4408257664702856,0.2675678437213498,0.8033818929343662,0.11231962661809773,0.5721380537702296,0.058046579360961914,success,0,True
16,1.7000000000000002,0.4486149532923578,0.2756423496629873,0.8545852539693769,0.11219138895239791,0.512033610350107,0.058785438537597656,success,0,True
17,1.8,0.45538116734959266,0.28341615349645816,0.9565991297188811,0.10306002072074756,1.0201387574950416,0.054463863372802734,success,0,True
18,1.9000000000000001,0.46232229005944364,0.29325913812285986,1.01648727578332,0.12044232263983858,0.5988814606443895,0.05045580863952637,success,0,True
19,2.0,0.47377727194454405,0.31176327534394915,1.0189987045531228,0.21762805524216786,0.02511428769802737,0.05169343948364258,success,0,True
