timestep,time,x,y,theta,v,omega,solver_computation_time,solver_raw_status,solver_status_code,solver_success
0,0.1,0.3090564520233294,0.2,-3.0158351909480827e-10,0.09056452023329374,-3.0158351909480822e-09,0.06374573707580566,success,0,True
1,0.2,0.31597323134289235,0.199999999997914,0.11075327967295531,0.06916779319562985,1.1075327997453883,0.056519508361816406,success,0,True
2,0.30000000000000004,0.32300800996974766,0.20078232616774033,0.19214688618896614,0.0707814555973915,0.8139360651601083,0.06510663032531738,success,0,True
3,0.4,0.33313344998993577,0.20275220068871758,0.24769627287934792,0.10315277079692131,0.5554938669038177,0.056860923767089844,success,0,True
4,0.5,0.34169559428687823,0.2049174764843558,0.3417551532325441,0.0883168920608288,0.9405888035319616,0.059253692626953125,success,0,True
5,0.6000000000000001,0.35156980868291404,0.20842986174528044,0.38636818497042774,0.10480312980061329,0.44613031737883685,0.05706906318664551,success,0,True
6,0.7000000000000001,0.3629547517510325,0.21306143596930754,0.4384435440367767,0.12290988912897546,0.5207535906634895,0.06762361526489258,success,0,True
7,0.8,0.37728555583222406,0.2197808705234865,0.5257782675758347,0.1582791035927961,0.873347235390579,0.060518503189086914,success,0,True
8,0.9,0.3873557310951727,0.22562418966033437,0.5700005529647916,0.11642714819214407,0.44222285388956933,0.06087160110473633,success,0,True
9,1.0,0.3990628354137372,0.23312808449338088,0.5979995833591992,0.1390556468436916,0.2799903039440763,0.05153512954711914,success,0,True
10,1.1,0.4092158864390326,0.2400443846823224,0.6562128220698216,0.12284936036699771,0.5821323871062232,0.05443429946899414,success,0,True
11,1.2000000000000002,0.41869966893286575,0.2473474124167696,0.6772358646552733,0.1196980970944988,0.21023042585451773,0.06019425392150879,success,0,True
12,1.3,0.4280753370273568,0.2548863858599244,0.7706447900316645,0.12030763599815703,0.9340892537639125,0.05871224403381348,success,0,True
13,1.4000000000000001,0.4368296318522006,0.26338610727059664,0.811692733467303,0.12201759788625846,0.410479434356384,0.05855512619018555,success,0,True
14,1.5,0.4453777650328359,0.27239602837215376,0.8717308171979713,0.1241971252204186,0.6003808373066835,0.06012392044067383,success,0,True
15,1.6,0.45269085154041255,0.28109491573048345,0.9452047519199641,0.11364500672717989,0.7347393472199277,0.052985191345214844,success,0,True
